,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin
82,आसान,آسان,aːsaːn,ɒsɒn,easy,Easy,0.6666666666666666,0.0,0.0625,0.0625,0.75,0.0625,4,loan,1
2606,कष्ट,افسردگی,kəʂʈə,ɒfsrdɡj,Suffering,Depression,1.0,0.7142857142857143,0.3869047619047618,0.4464285714285715,4.375,0.4255952380952381,7,synonym,0
112,इसरार,اصرار,israːr,ɒsrɒr,israr,Insistence,0.5,0.0,0.0583333333333333,0.0583333333333333,0.7,0.0583333333333333,5,loan,1
3473,अंधकार,ابهام,nd̤əkaːr,ɒbhɒm,Darkness,ابهام,1.0,0.8333333333333334,0.3333333333333333,0.3819444444444445,4.291666666666667,0.3506944444444444,6,synonym,0
2386,फ़रिश्ता,به‌راستی,fəriʃtaː,bh‌rɒstj,angel,Truly,0.875,0.2857142857142857,0.1101190476190476,0.125,1.875,0.1101190476190476,8,hard_negative,0
3501,लाला,چهارپا,laːlaː,t͡ʃhɒrpɒ,Lala,Quadruped,1.0,0.3333333333333333,0.3958333333333333,0.4444444444444444,3.4791666666666665,0.4270833333333333,6,hard_negative,0
1654,तश्तरी,چتری,təʃtəriː,t͡ʃtrj,saucer,Umbrella,0.5,0.7142857142857143,0.4166666666666666,0.4642857142857143,3.696428571428572,0.4583333333333333,6,hard_negative,0
356,चरबी,چربی,t͡ʃərbiː,t͡ʃrbj,Fat,Fat,0.375,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,4,loan,1
663,नवाज़,نواز,nəvaːz,nvɒz,Nawaz,Nawaz,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1
571,चौंका देने वाला,ترسناک,t͡ʃɔːŋkaː dene vaːlaː,trsnɒk,shocking,Scary,0.9047619047619048,0.7692307692307693,0.5512820512820512,0.6153846153846154,4.75,0.6057692307692307,15,synonym,0
1787,सेंसरशिप,سانسور,sensrəʃip,sɒnsvr,censorship,Censorship,0.6666666666666666,0.5555555555555556,0.3587962962962963,0.4212962962962963,3.4027777777777777,0.400462962962963,8,synonym,0
1509,निर्दयी,سخت است,nirdəjiː,sxt ɒst,Ruthless,it's difficult,1.0,0.7142857142857143,0.2976190476190476,0.3392857142857143,4.571428571428571,0.3214285714285714,7,synonym,0
1809,अव्यवस्था,درهم ریخته,avjəvstʰaː,drhm rjxth,Disorder,Cluttered,1.0,0.7777777777777778,0.2800925925925925,0.3333333333333332,4.583333333333333,0.2962962962962963,10,synonym,0
87,आत्मसमर्पण,تسلیم شدن,aːtməsmərpəɳ,tsljm ʃdn,surrender,Surrender,0.8333333333333334,0.7272727272727273,0.356060606060606,0.4090909090909091,3.965909090909091,0.3844696969696969,10,synonym,0
800,बख़्शिश,پناهگاه,bəxʃiʃ,pnɒhɡɒh,Bakshish,Shelter,1.0,0.5714285714285714,0.244047619047619,0.2619047619047619,2.75,0.255952380952381,7,random,0
226,ख़तना,ختنه,xətnaː,xtnh,circumcision,Circumcision,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,5,loan,1
5022,सतर्क,مراقب باشید,sətrkə,mrɒɣb bɒʃjd,alert,be careful,1.0,0.8,0.4666666666666667,0.5333333333333333,4.55,0.5062500000000001,11,synonym,0
2188,नौकरी,ظاهری,nɔːkriː,zɒhrj,job,Appearance,0.8571428571428571,0.6,0.1083333333333333,0.1166666666666666,2.325,0.1083333333333333,5,hard_negative,0
668,नस्ल,نسل,nəslə,nsl,breed,Generation,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,4,loan,1
1227,सलीक़ा,سلیقه,səliːqaː,sljɣh,sliqa,سلیقه,0.75,0.5,0.2326388888888889,0.2638888888888889,2.9166666666666665,0.25,6,loan,1
374,चूज़ा,نقلی,t͡ʃuːzaː,nɣlj,chick,Transport,1.0,1.0,0.2083333333333333,0.2291666666666666,4.5625,0.2083333333333333,5,random,0
2826,शिक्षित,با سواد,ʃikʂit,bɒ svɒd,Educated,Literate,1.0,0.5,0.1736111111111111,0.1875,2.0416666666666665,0.1736111111111111,7,synonym,0
210,कीमिया,کیمیا,kiːmijaː,kjmjɒ,alchemy,Alchemy,0.625,0.3333333333333333,0.1909722222222222,0.2152777777777778,1.9375,0.2083333333333333,6,loan,1
1125,वाक़ई,واقعی,vaːqəi,vɒɣʔj,really,Real,0.8333333333333334,0.4,0.1166666666666666,0.1333333333333333,2.0,0.1166666666666666,5,loan,1
2364,स्क्रॉल,افسرده,skrɔl,ɒfsrdh,scroll,Depressed,0.8333333333333334,0.6666666666666666,0.2986111111111111,0.3402777777777778,3.75,0.3159722222222222,7,synonym,0
5528,महान,درخشنده,məɦaːn,drxʃndh,great,Brilliant,1.0,0.8571428571428571,0.3928571428571428,0.4523809523809524,5.089285714285714,0.4255952380952381,7,synonym,0
2285,पापा,چاپچی,paːpaː,t͡ʃɒpt͡ʃj,Father,چاپچی,0.8888888888888888,0.6,0.2875,0.3166666666666667,2.95,0.3041666666666666,5,hard_negative,0
5463,अनैतिक,تحقیر شده,anæːtik,thɣjr ʃdh,immoral,Humiliated,1.0,0.875,0.3854166666666666,0.4374999999999999,5.421875,0.4166666666666666,9,synonym,0
4294,अद्भुत,شیطان,adb̤ut,ʃjtɒn,Wonderful,Satan,1.0,0.8,0.2041666666666666,0.225,4.05,0.2041666666666666,6,synonym,0
4226,रद्दी माल,چیز جزیی,rəddiː maːl,t͡ʃjz d͡ʒzjj,scrap,A small thing,1.0,0.75,0.2734375,0.3125,3.8125,0.2864583333333333,9,synonym,0
281,हेस्टी,مختصر,ɦesʈiː,mxtsr,Hasty,Summary,1.0,0.6,0.1791666666666666,0.2166666666666666,3.825,0.1791666666666666,6,synonym,0
1186,शेख़ी,مرگ,ʃexiː,mrɡ,rant,Death,1.0,0.75,0.390625,0.4583333333333333,4.96875,0.4166666666666666,5,random,0
1289,हंगामा,عرق,ɦəŋɡaːmaː,ʔrɣ,Ruckus,Sweat,1.0,0.7142857142857143,0.5803571428571429,0.6547619047619049,5.303571428571429,0.6398809523809524,6,random,0
978,मुक़दमा,مقدمه,muqdəmaː,mɣdmh,trial,Introduction,0.625,0.4285714285714285,0.3095238095238096,0.3452380952380952,3.125,0.3392857142857143,7,loan,1
1029,यमन,جاری,jəmən,d͡ʒɒrj,Yemen,Current,1.0,0.8,0.35,0.4,4.425,0.3666666666666666,4,random,0
295,गज़,گز,ɡəz,ɡz,Gaz,گز,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1
2605,कष्ट,دلسردی,kəʂʈə,dlsrdj,Suffering,Discouragement,1.0,0.6666666666666666,0.2708333333333333,0.3194444444444444,3.375,0.2986111111111111,6,synonym,0
1015,मेहरबान,مالک,meɦrəbaːn,mɒlk,kind,the owner,0.8888888888888888,0.625,0.5026041666666667,0.5625,4.28125,0.5572916666666667,7,random,0
359,इस्लाम,اثم,islaːm,ɒsm,Islam,sin,0.6666666666666666,0.4,0.3958333333333333,0.4333333333333334,3.3,0.4333333333333334,6,hard_negative,0
22,अनार,یا,anaːr,jɒ,Pomegranate,Or,1.0,0.75,0.5104166666666666,0.5833333333333333,4.84375,0.5729166666666667,4,random,0
1856,घबराहट,تحریک,ɡ̤əbraːɦəʈ,thrjk,Nervousness,Stimulation,0.9,0.75,0.4244791666666667,0.46875,4.078125,0.4635416666666667,6,synonym,0
4432,विभिन्न,فراوان,vib̤innə,frɒvɒn,Diverse,Abundant,0.875,0.4285714285714285,0.3273809523809524,0.3869047619047618,3.9107142857142856,0.3422619047619047,7,synonym,0
1289,हंगामा,هنگامه,ɦəŋɡaːmaː,hŋɒmh,Ruckus,Hangame,0.7777777777777778,0.4285714285714285,0.3154761904761905,0.3511904761904762,3.125,0.3452380952380953,6,loan,1
1604,पर कब्जा,اشغال کنید,pərə kəbd͡ʒaː,ɒʃɣɒl knjd,Possession on,Occupy,0.8461538461538461,0.7777777777777778,0.2824074074074074,0.324074074074074,5.180555555555555,0.2824074074074074,10,synonym,0
155,क़त्ल,قتل,qətlə,ɣtl,murder,killing,0.6,0.4,0.3833333333333334,0.425,3.25,0.425,5,loan,1
2530,बदतर,باستانی,bədtər,bɒstɒnj,Worse,Ancient,0.7142857142857143,0.1428571428571428,0.1994047619047619,0.2261904761904762,1.9285714285714288,0.2142857142857142,7,hard_negative,0
438,ज़िंदाबाद,دامن,zindaːbaːd,dɒmn,alive,Skirt,0.9,0.75,0.4895833333333333,0.5364583333333334,4.4375,0.5364583333333334,9,random,0
1105,लिबास,لباس,libaːs,lbɒs,dress,Dress,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1
1371,कुरकुरा,انعطاف ناپذیر,kurkuraː,ɒnʔtɒf nɒpzjr,crisp,inflexible,1.0,0.75,0.4843749999999999,0.5555555555555555,4.802083333333333,0.5312499999999999,13,synonym,0
769,फ़लक,فرصت,fələk,frst,panel,the opportunity,0.8,0.6,0.2958333333333333,0.35,3.625,0.3166666666666666,4,random,0
4762,मूल,تمیز,muːl,tmjz,Original,Clean,1.0,0.75,0.3124999999999999,0.34375,3.53125,0.3333333333333333,4,synonym,0
4172,हलक़ा,خانه‌پا,ɦəlqaː,xɒnh‌pɒ,light,خانه‌پا,1.0,0.5,0.2604166666666667,0.2777777777777777,2.770833333333333,0.2777777777777777,7,hard_negative,0
633,देह,ضروری,deɦ,zrvrj,Body,Necessary,1.0,0.6,0.4041666666666667,0.4833333333333334,4.725,0.4708333333333334,5,random,0
163,आगाही,آخال,aːɡaːɦiː,ɒxɒl,Warning,اخال,1.0,0.2,0.275,0.3,2.625,0.2958333333333333,5,hard_negative,0
1917,दास्तान,جستن,daːstaːn,d͡ʒstn,tale,Search,0.5,0.5,0.3194444444444445,0.3541666666666667,2.625,0.3541666666666667,7,hard_negative,0
1886,सम्मोहक,گویا,səmmoɦək,ɡvjɒ,compelling,perhaps,1.0,0.75,0.5260416666666666,0.578125,4.96875,0.5755208333333333,7,synonym,0
3139,मुर्ग़ा,مطلقاً,murɣaː,mtlɣɒً,rooster,never,0.6666666666666666,0.2,0.1458333333333333,0.175,2.65,0.1458333333333333,7,hard_negative,0
286,हेस्टी,کرت,ɦesʈiː,krt,Hasty,کرت,1.0,0.8,0.4416666666666667,0.5,4.5,0.4833333333333334,6,synonym,0
746,पेशगी,پیل مرغ,peʃɡiː,pjl mrɣ,advance,Chicken pole,0.8571428571428571,0.8333333333333334,0.2777777777777778,0.3194444444444445,4.104166666666667,0.3055555555555556,7,random,0
392,जलालाबाद,جلال‌آباد,d͡ʒəlaːlaːbaːd,d͡ʒlɒl‌ɒbɒd,Jalalabad,Jalalabad,0.5,0.1111111111111111,0.1412037037037037,0.1527777777777778,1.3055555555555556,0.1527777777777778,9,loan,1
980,मुक़र्रर,نمایندگی,muqrrər,nmɒjndɡj,Appointment,Representation,0.875,0.625,0.2630208333333333,0.3125,4.1875,0.2734375,8,random,0
2548,नापाक किया हुआ,تحقیر کردن,naːpaːkə kijaː ɦuaː,thɣjr krdn,impure,To humiliate,0.8947368421052632,0.7692307692307693,0.4166666666666667,0.4775641025641025,5.009615384615385,0.4487179487179488,13,synonym,0
5215,गम,اندوه,ɡəm,ɒndvh,Gum,Grief,1.0,1.0,0.4958333333333334,0.55,5.375,0.5333333333333334,5,synonym,0
1343,हौसला,حوصله,ɦɔːslaː,hvslh,Courage,Mood,0.7142857142857143,0.4,0.1291666666666666,0.15,2.875,0.1291666666666666,5,loan,1
3676,कार्यभार,فریب,kaːrjəb̤aːr,frjb,Assignments,Deception,0.7272727272727273,0.625,0.4739583333333333,0.5364583333333333,4.046875,0.5338541666666667,8,synonym,0
157,सरल,سرراست,sərəl,srrɒst,Easy,Straight,0.6666666666666666,0.5,0.2395833333333333,0.2777777777777778,2.875,0.2534722222222222,6,synonym,0
317,इब्री,پابرجا,ibriː,pɒbrd͡ʒɒ,Hebrew,پابرجا,0.75,0.3333333333333333,0.3645833333333333,0.3958333333333334,3.1666666666666665,0.3958333333333334,6,hard_negative,0
1586,कैद होना,زندان,kæːdə ɦonaː,zndɒn,Imprisonment,Prison,0.8181818181818182,0.625,0.4088541666666667,0.453125,4.03125,0.4479166666666666,8,synonym,0
499,तबाही,چابک,təbaːɦiː,t͡ʃɒbk,Destruction,چابک,0.875,0.6666666666666666,0.375,0.4097222222222221,3.5416666666666665,0.4097222222222221,5,random,0
661,नरगिस,نرگس,nərɡis,nrɡs,Nargis,Narges,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,5,loan,1
1682,झपटना,اشغال کنید,d͡ʒ̤əpʈənaː,ɒʃɣɒl knjd,pounce,Occupy,0.9090909090909092,0.7777777777777778,0.3680555555555556,0.4074074074074074,4.541666666666667,0.3888888888888889,10,synonym,0
1661,तसल्ली,چپاولچی,təslliː,t͡ʃpɒvlt͡ʃj,consoling,چپاولچی,0.8181818181818182,0.7142857142857143,0.2470238095238095,0.2738095238095238,2.7142857142857144,0.2589285714285714,7,hard_negative,0
3168,प्रशंसा भाषण,تعریف و تمجید,prəʃənsaː b̤aːʂəɳ,tʔrjf v tmd͡ʒjd,appreciation speech,compliment,0.9411764705882352,0.7692307692307693,0.3044871794871795,0.3557692307692308,3.951923076923077,0.3205128205128205,12,synonym,0
5238,प्रायश्चित करना,اعتراف پشیمانی,praːjʃt͡ʃitə kərnaː,ɒʔtrɒf pʃjmɒnj,to feel guilty,Confession of regret,0.8947368421052632,0.6428571428571429,0.2946428571428571,0.3452380952380952,4.125,0.306547619047619,15,synonym,0
975,ग़रीबी,تارآوا,ɣəriːbiː,tɒrɒvɒ,poverty,تارآوا,0.875,0.1666666666666666,0.1458333333333333,0.1527777777777778,1.7916666666666667,0.1458333333333333,6,hard_negative,0
906,ख़्वाबगाह,باوقار,xvaːbɡaːɦ,bɒvɣɒr,dream,with dignity,1.0,0.1428571428571428,0.2142857142857143,0.25,2.232142857142857,0.2291666666666666,9,hard_negative,0
2865,संबद्ध,توجه,səmbdd̤ə,tvd͡ʒh,affiliated,Attention,0.875,0.7142857142857143,0.4494047619047619,0.5000000000000001,4.25,0.4910714285714286,6,synonym,0
624,ढुलमुल,غیر واضح,ɖ̤ulmul,ɣjr vɒzh,wavering,unclear,1.0,0.5714285714285714,0.2589285714285714,0.2976190476190475,3.2142857142857144,0.2738095238095238,8,synonym,0
1545,निष्पक्ष,نمایشگاه,niʂpəkʂə,nmɒjʃɡɒh,Neutral,Exhibition,0.875,0.75,0.2421875,0.2760416666666666,4.671875,0.2421875,8,synonym,0
767,फ़र्ज़ी,فرضی,fərziː,frzj,fake,Hypothetical,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,7,loan,1
941,मस्ती,مستی,məstiː,mstj,Fun,are you drunk,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,5,loan,1
44,असर,تشدد,asər,tʃdd,effect,Violence,1.0,0.75,0.2291666666666666,0.28125,5.5,0.2291666666666666,4,random,0
3745,अल्हड़,عجولانه,alɦəɽ,ʔd͡ʒvlɒnh,Carefree,Hastily,0.8888888888888888,0.5714285714285714,0.3928571428571428,0.4464285714285714,3.9107142857142856,0.4166666666666666,7,synonym,0
729,पाजामा,پايجامه / پاجامه,paːd͡ʒaːmaː,pɒjd͡ʒɒmh / pɒd͡ʒɒmh,pajamas,Pajamas,0.8,0.5384615384615384,0.5128205128205128,0.5673076923076923,4.25,0.5673076923076923,16,loan,1
1076,रूमाल,رومال,ruːmaːl,rvmɒl,Handkerchief,Handkerchief,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,5,loan,1
3776,तूफ़ानी,خشن,tuːfaːniː,xʃn,stormy,Rough,0.8888888888888888,0.8333333333333334,0.513888888888889,0.5763888888888888,4.4375,0.5659722222222222,7,synonym,0
330,बहुत,اسراف,bəɦut,ɒsrɒf,Very,profusion,1.0,0.6,0.2333333333333333,0.2833333333333333,4.325,0.2333333333333333,5,synonym,0
3515,दुर्भाग्य,مایه تاسف,durb̤aːɡjə,mɒjh tɒsf,Unfortunate,Unfortunate,1.0,0.75,0.2630208333333333,0.3020833333333333,4.296875,0.2630208333333333,9,synonym,0
318,ग़ैर-,غیر,ɣæːrə-,ɣjr,non-,Other,0.6666666666666666,0.5,0.2760416666666667,0.3125,2.78125,0.3020833333333333,5,loan,1
3411,बंजर,عقیم,bəɲd͡ʒər,ʔɣjm,barren,Sterile,1.0,0.8333333333333334,0.4305555555555556,0.4861111111111111,4.6875,0.4756944444444445,4,synonym,0
5964,पूर्ति,پیروزی,puːrti,pjrvzj,fulfillment,Victory,0.8333333333333334,0.5,0.2222222222222221,0.25,2.5416666666666665,0.236111111111111,6,synonym,0
1168,शाहीन,نکاح,ʃaːɦiːn,nkɒh,Shaheen,Marriage,1.0,0.8,0.3583333333333333,0.3833333333333333,4.275,0.3791666666666666,5,random,0
72,छुट्टी,رها کردن,t͡ʃʰuʈʈiː,rhɒ krdn,holiday,to release,1.0,0.7142857142857143,0.3720238095238095,0.4345238095238096,4.321428571428571,0.4196428571428571,8,synonym,0
1158,शागिर्द,شاگرد,ʃaːɡirdə,ʃɒɡrd,disciple,Student,0.5,0.2857142857142857,0.2738095238095238,0.3035714285714285,2.2857142857142856,0.3035714285714285,7,loan,1
1267,सुन्नी,مالکانه,sunniː,mɒlkɒnh,Sunni,Ownership,1.0,0.7142857142857143,0.3660714285714285,0.4047619047619047,4.071428571428571,0.3958333333333333,7,random,0
3238,मौलवी,مخلوع,mɔːlviː,mxlvʔ,cleric,Makhloo,0.5714285714285714,0.4,0.125,0.1416666666666666,2.6,0.125,5,hard_negative,0
723,पश्मीना,پشمینه,pəʃmiːnaː,pʃmjnh,pashmina,پشمینه,0.5555555555555556,0.4285714285714285,0.181547619047619,0.2083333333333333,2.25,0.1964285714285714,7,loan,1
24,अफ़साना,افسانه,afsaːnaː,ɒfsɒnh,Afsana,Fiction,0.625,0.1666666666666666,0.0763888888888888,0.0833333333333333,1.3541666666666667,0.0763888888888888,7,loan,1
530,तस्वीर,سپرد,təsviːr,sprd,Photo,سپرد,0.8571428571428571,0.6666666666666666,0.3993055555555555,0.4722222222222222,4.3125,0.4305555555555555,6,random,0
1282,सेहत,صحت,seɦət,sht,Health,True,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,4,loan,1
4895,प्रख्यात,چشم نواز,prəkʰjaːt,t͡ʃʃm nvɒz,eminent,Eye-catching,1.0,0.7142857142857143,0.2172619047619048,0.244047619047619,3.7857142857142856,0.2172619047619048,8,synonym,0
796,बंदोबस्त,دو آب,bəndobstə,dv ɒb,Settlement,Two water,0.8888888888888888,0.7777777777777778,0.5347222222222221,0.5925925925925927,4.458333333333333,0.5879629629629629,8,random,0
1210,सबूत,دولتمند,səbuːt,dvltmnd,Evidence,Wealthy,1.0,0.7142857142857143,0.3928571428571428,0.4345238095238095,4.464285714285714,0.4166666666666666,7,random,0
2728,बढ़िया,جلا داده شده,bəɽ̥ijaː,d͡ʒlɒ dɒdh ʃdh,Great,Polished,1.0,0.7,0.4770833333333333,0.525,4.75,0.5104166666666667,12,synonym,0
908,सक्रिय,فعال,səkrij,fʔɒl,Active,active,1.0,0.5,0.4097222222222221,0.4652777777777777,4.375,0.454861111111111,6,synonym,0
634,दोआब,خط,doaːb,xt,doab,Line,1.0,1.0,0.5520833333333334,0.6145833333333334,4.8125,0.6041666666666666,4,random,0
614,दिलचस्प,دلچسپ,dilt͡ʃəspə,dlt͡ʃsp,Interesting,Interesting,0.3,0.375,0.3359375,0.375,2.71875,0.375,7,loan,1
2038,गर्वित,خودخواه,ɡərvit,xvdxvɒh,proud,selfish,0.8571428571428571,0.5714285714285714,0.2529761904761904,0.2916666666666666,3.732142857142857,0.2678571428571428,7,synonym,0
3820,सकता,سرشکسته,səktaː,srʃksth,can,Broken,0.7142857142857143,0.5714285714285714,0.3303571428571428,0.3809523809523809,3.732142857142857,0.3601190476190475,7,hard_negative,0
1291,हकीम,برفی,ɦəkiːm,brfj,Hakim,Snowy,1.0,1.0,0.3375,0.4,4.65,0.3583333333333333,4,random,0
579,दरबार,حالا که,dərbaːr,hɒlɒ kh,court,now that,1.0,0.5,0.25,0.2986111111111111,4.25,0.25,7,random,0
2507,नाकाफी,خواستن,naːkaːpʰiː,xvɒstn,insufficient,Ask,1.0,1.0,0.3159722222222222,0.3611111111111111,5.458333333333333,0.3159722222222222,6,synonym,0
5541,रुक-रुक कर,پراکنده شده است,rukə-rukə kər,prɒkndh ʃdh ɒst,Intermittently,Is scattered,0.8,0.6923076923076923,0.2852564102564102,0.3269230769230769,4.096153846153846,0.2996794871794871,14,synonym,0
903,मेहनती,خستگی ناپذیر,meɦnətiː,xstɡj nɒpzjr,Hardworking,Tireless,0.9166666666666666,0.6363636363636364,0.4071969696969697,0.4583333333333333,4.454545454545454,0.4488636363636363,12,synonym,0
5437,अर्थ,پایه,artʰə,pɒjh,Meaning,the base,1.0,0.75,0.3020833333333333,0.3645833333333333,6.0,0.3020833333333333,4,synonym,0
20,अदा,ادا,adaː,ɒdɒ,paid,Pay,0.75,0.0,0.0694444444444444,0.0694444444444444,0.8333333333333334,0.0694444444444444,3,loan,1
3370,बेईमान,خیانتکار,beiːmaːn,xjɒntkɒr,Dishonest,Betrayer,1.0,0.75,0.3489583333333333,0.390625,3.53125,0.3723958333333333,8,synonym,0
2076,नवीद,ناورد,nəviːd,nɒvrd,naveed,ناورد,0.5,0.2,0.0875,0.1166666666666666,1.55,0.0875,5,hard_negative,0
3614,मजेदार,خنده دار,məd͡ʒedaːr,xndh dɒr,Funny,funny,0.7,0.5714285714285714,0.1517857142857142,0.1666666666666666,2.875,0.1517857142857142,8,synonym,0
957,माल,مال,maːl,mɒl,Goods,Money,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,loan,1
2971,उपन्यास,فریب,upnjaːs,frjb,Novel,Deception,0.8571428571428571,0.6666666666666666,0.3680555555555556,0.4236111111111111,3.4166666666666665,0.4027777777777778,7,synonym,0
444,ज़िला,ضلع,zilaː,zlʔ,district,ضلع,0.6,0.5,0.296875,0.3333333333333333,3.03125,0.3229166666666667,5,loan,1
411,ज़बानी,زبانی,zəbaːniː,zbɒnj,verbally,Language,0.625,0.3333333333333333,0.1909722222222222,0.2152777777777778,1.9375,0.2083333333333333,6,loan,1
2640,दुखी,بی روح,dukʰiː,bj rvh,sad,Soulless,1.0,1.0,0.3416666666666667,0.4,4.3,0.375,6,synonym,0
901,मज़दूर,برف,məzduːr,brf,laborer,Snow,1.0,1.0,0.5069444444444445,0.5902777777777778,4.958333333333333,0.5694444444444444,6,random,0
3894,अजेय,رسوخ ناپذیر,ad͡ʒej,rsvx nɒpzjr,invincible,Impenetrable,0.9090909090909092,0.7,0.5854166666666667,0.6625,5.35,0.6541666666666667,11,synonym,0
835,बाकिरा,باکره,baːkiraː,bɒkrh,bakira,Virgin,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,6,loan,1
756,फ़क़त,خوشحالی,fəqət,xvʃhɒlj,right,Happiness,1.0,0.7142857142857143,0.3660714285714285,0.4047619047619047,4.428571428571429,0.3958333333333333,7,random,0
141,कबाबचीनी,کش,kəbaːbt͡ʃiːniː,kʃ,Kebabchini,Cash,0.8571428571428571,0.8888888888888888,0.7083333333333334,0.787037037037037,5.805555555555555,0.787037037037037,8,random,0
515,तराना,ترانه,təraːnaː,trɒnh,Tune,Song,0.625,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.395833333333333,0.2291666666666666,5,loan,1
933,मसका,مسکه,məskaː,mskh,Musca,Smile,0.5,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,4,loan,1
2498,अधूरा,ناکافی,ad̤uːraː,nɒkɒfj,incomplete,Insufficient,1.0,0.6666666666666666,0.3229166666666667,0.3680555555555556,3.5416666666666665,0.3368055555555556,6,synonym,0
1143,शबनम,شبنم,ʃəbnəm,ʃbnm,Shabnam,شبنم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1
1152,शहज़ादा,شاهزاده,ʃəɦzaːdaː,ʃɒhzɒdh,prince,Prince,0.6666666666666666,0.1428571428571428,0.0773809523809523,0.0833333333333333,1.2321428571428572,0.0773809523809523,7,loan,1
409,ज़फ़र,ظفر,zəfər,zfr,zafar,ظفر,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,1
5271,ग्रामीण असभ्य,روستایی غیر متمدن,ɡraːmiːɳə asb̤jə,rvstɒjj ɣjr mtmdn,rural rude,An uncivilized village,1.0,0.8666666666666667,0.3291666666666666,0.3777777777777778,4.616666666666666,0.3555555555555555,16,synonym,0
411,ज़बानी,نظر,zəbaːniː,nzr,verbally,Opinion,0.875,1.0,0.5208333333333334,0.5902777777777778,4.979166666666667,0.5729166666666666,6,random,0
3303,रईस,راس,rəis,rɒs,rich,head,0.5,0.25,0.2552083333333333,0.28125,2.125,0.28125,3,hard_negative,0
5611,शुष्क,عقیم,ʃuʂkə,ʔɣjm,Dry,Sterile,1.0,1.0,0.3625,0.3999999999999999,5.525,0.3833333333333333,5,synonym,0
