,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin
797,बक्कम,درد,bəkkəm,drd,Bakkum,the pain,1.0,1.0,0.5416666666666667,0.625,5.104166666666667,0.59375,5,random,0
3931,समझदार,معقول,səmd͡ʒ̤ədaːr,mʔɣvl,Intelligent,Reasonable,0.9166666666666666,0.75,0.4401041666666667,0.5,4.71875,0.4765625,6,synonym,0
3365,बेईमान,نادرست,beiːmaːn,nɒdrst,Dishonest,Incorrect,1.0,0.8333333333333334,0.2361111111111111,0.2777777777777778,4.791666666666667,0.2361111111111111,6,synonym,0
3252,दृढ़ निश्चय,وضوح,dr̩ɽ̥ə niʃt͡ʃəj,vzvh,Determination,Clarity,1.0,0.8,0.5895833333333333,0.6708333333333333,5.3,0.6625,11,synonym,0
5575,कलंकति करना,لکه دار کردن,kələŋkti kərnaː,lkh dɒr krdn,Tarnish,To stain,0.8,0.6923076923076923,0.3253205128205128,0.3653846153846153,4.173076923076923,0.3493589743589743,11,synonym,0
513,तरबूज़ा,تربزه,tərbuːzaː,trbzh,Watermelon,Tarbzeh,0.5555555555555556,0.4285714285714285,0.2916666666666667,0.3273809523809524,2.875,0.3214285714285714,7,loan,1
1185,सुंदर,غسل تعمید,sundər,ɣsl tʔmjd,Beautiful,Baptism,0.8888888888888888,0.75,0.3541666666666666,0.40625,4.46875,0.3802083333333332,9,synonym,0
249,ख़ातून,خاتون,xaːtuːn,xɒtvn,Khatoon,Woman,0.5714285714285714,0.2,0.0958333333333333,0.1083333333333333,2.0,0.0958333333333333,6,loan,1
609,दारू,امیر,daːruː,ɒmjr,Alcohol,Amir,0.8333333333333334,0.75,0.3385416666666666,0.4270833333333332,5.5,0.3385416666666666,4,random,0
308,ग़ज़ल,بندگی,ɣəzəl,bndɡj,Ghazal,Slavery,1.0,0.6,0.2083333333333333,0.2333333333333333,4.6,0.2083333333333333,5,random,0
1943,युद्ध,جنگ,judd̤ə,d͡ʒŋ,Warning,War,0.8333333333333334,1.0,0.6166666666666667,0.6833333333333333,5.575,0.675,5,synonym,0
3530,वकील,واگیر,vəkiːl,vɒɡjr,Advocate,Infectious,0.8333333333333334,0.2,0.0833333333333333,0.1083333333333333,1.175,0.0833333333333333,5,hard_negative,0
956,निडर,شجاعانه,niɖər,ʃd͡ʒɒʔɒnh,fearless,bravely,1.0,0.5714285714285714,0.3869047619047619,0.4285714285714285,4.142857142857143,0.4136904761904762,7,synonym,0
976,मुअल्लिमा,معلمه,muallimaː,mʔlmh,Muallima,Teacher,0.6666666666666666,0.5,0.4010416666666667,0.4479166666666667,3.96875,0.4375,9,loan,1
4306,आज्ञा न माननेवाला,شورشی,aːd͡ʒɲaː nə maːnnevaːlaː,ʃvrʃj,disobedient,Rebel,0.9583333333333334,0.9333333333333332,0.6555555555555556,0.7305555555555556,5.75,0.7208333333333333,17,synonym,0
93,अब्रू,آبراه,abruː,ɒbrɒh,Reputation,Waterway,0.6,0.2,0.2291666666666666,0.25,2.05,0.25,5,hard_negative,0
1632,तर्ज़,چاروا,tərzə,t͡ʃɒrvɒ,pattern,Charwa,0.7142857142857143,0.4,0.1,0.1083333333333333,1.0,0.1,5,hard_negative,0
952,माफ़,معاف,maːf,mʔɒf,sorry,Exempt,0.5,0.25,0.2552083333333333,0.28125,2.1875,0.28125,4,loan,1
1141,शब,شب,ʃəb,ʃb,shab,the night,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,loan,1
2229,परवानगी,افروختن,pərvaːnɡiː,ɒfrvxtn,Permission,To light,0.7,0.75,0.2994791666666667,0.3333333333333333,4.828125,0.3125,7,hard_negative,0
1452,दुर्घटना,بدبختی,durɡ̤əʈnaː,bdbxtj,Accident,Misery,1.0,0.75,0.3489583333333333,0.3958333333333333,3.890625,0.3723958333333333,8,synonym,0
1071,रुख़,رخ,rux,rx,attitude,Occur,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,4,loan,1
1091,बारे,کویر,baːre,kvjr,about,desert,0.8,0.75,0.2552083333333333,0.3333333333333333,4.875,0.2552083333333333,4,synonym,0
1300,हमला,دنگل,ɦəmlaː,dŋl,Attack,دنگل,0.8333333333333334,0.8,0.4291666666666667,0.475,4.125,0.4708333333333334,4,random,0
1439,आपदा,مشکل,aːpdaː,mʃkl,Disaster,Problem,1.0,1.0,0.265625,0.3020833333333333,4.71875,0.265625,4,synonym,0
531,तह,ته,təɦ,th,folding,To,0.6666666666666666,0.3333333333333333,0.3125,0.3472222222222222,2.5,0.3472222222222222,2,loan,1
1382,भंगुर,انعطاف ناپذیر,b̤əŋɡur,ɒnʔtɒf nɒpzjr,brittle,inflexible,0.9230769230769232,0.75,0.5295138888888888,0.5833333333333334,4.552083333333333,0.5763888888888888,13,synonym,0
270,ख़ुशआमदीद,خوش آمدید,xuʃəamdiːd,xvʃ ɒmdjd,happy man,welcome,0.5,0.3333333333333333,0.1574074074074074,0.1805555555555555,2.125,0.1689814814814814,9,loan,1
260,ख़ालिक़,نثار,xaːliq,nsɒr,pure,نشر,1.0,0.8,0.3708333333333333,0.4166666666666667,4.65,0.3916666666666667,7,random,0
5847,दृश्यमान,شفاف,dr̩ʃjəmaːn,ʃfɒf,visible,Transparent,0.9,0.75,0.5182291666666667,0.578125,4.734375,0.5729166666666667,8,synonym,0
1494,उदासीन,سخت,udaːsiːn,sxt,Moody,Hard,0.875,0.6666666666666666,0.513888888888889,0.5694444444444444,4.645833333333333,0.5659722222222222,6,synonym,0
5826,स्पष्टवादी,واضح,spəʂʈəvaːdiː,vɒzh,candid,Clear,0.9166666666666666,0.7,0.5854166666666667,0.6458333333333334,5.025,0.6416666666666667,10,synonym,0
5150,तैयार नहीं,ناخواسته، بی میل,tæːjaːrə nəɦiːn,nɒxvɒsth، bj mjl,not prepared,"Unwanted, reluctant",0.9375,0.7692307692307693,0.2708333333333333,0.3012820512820512,3.673076923076923,0.2836538461538461,15,synonym,0
953,माफ़ी,تربزه,maːfiː,trbzh,forgive,Tarbzeh,1.0,0.8,0.3625,0.425,4.925,0.3791666666666666,5,random,0
2947,तैयार,آماده,tæːjaːr,ɒmɒdh,ready,ready,1.0,0.6,0.3208333333333333,0.3833333333333333,4.975,0.3208333333333333,5,synonym,0
116,ईमानदार,زنده,iːmaːndaːr,zndh,Honest,Live,0.8,0.5714285714285714,0.443452380952381,0.5059523809523809,4.107142857142857,0.494047619047619,7,random,0
1332,हिसाब,حساب,ɦisaːb,hsɒb,Maths,Account,0.6666666666666666,0.2,0.2125,0.2333333333333333,1.8,0.2333333333333333,5,loan,1
822,बर्फ़ी,برفی,bərfiː,brfj,barfi,Snowy,0.5,0.4,0.2041666666666667,0.2333333333333333,2.025,0.225,6,loan,1
1301,हमशक्ल,ھمشکل,ɦəmʃəklə,ھmʃkl,lookalike,The same problem,0.5,0.5,0.4479166666666667,0.5,3.625,0.5,6,loan,1
4204,दमनकारी,مالیخولیا,dəmnəkaːriː,mɒljxvljɒ,oppressive,Melancholy,0.9090909090909092,0.6666666666666666,0.2314814814814815,0.2638888888888889,4.083333333333333,0.2314814814814815,9,synonym,0
395,जवान,جوان,d͡ʒəvaːn,d͡ʒvɒn,young,Young,0.375,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1
373,दावे,اعطا کردن,daːve,ɒʔtɒ krdn,claims,Grant,1.0,0.75,0.515625,0.5885416666666665,4.9375,0.5755208333333333,9,synonym,0
867,बुरक़ा,برقع,burqaː,brɣʔ,burqa,Burqa,0.6666666666666666,0.4,0.2625,0.2916666666666666,2.775,0.2833333333333333,6,loan,1
503,तमग़ा,تمغا,təmɣaː,tmɣɒ,tag,Medal,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1
236,ख़राश,خراش,xəraːʃ,xrɒʃ,sore,Scratch,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,5,loan,1
858,बीवी,بی‌بی,biːviː,bj‌bj,wife,Bibi,0.8333333333333334,0.5,0.078125,0.1041666666666666,1.71875,0.078125,5,loan,1
234,कुंद,عجولانه,kundə,ʔd͡ʒvlɒnh,blunt,Hastily,1.0,0.7142857142857143,0.3928571428571429,0.4345238095238095,4.928571428571429,0.4196428571428571,7,synonym,0
5984,प्राप्ति,تسخیر,praːpti,tsxjr,Receipt,Conquest,1.0,1.0,0.3263888888888889,0.3888888888888888,4.583333333333333,0.34375,8,synonym,0
61,आदमी,آدمی,aːdmiː,ɒdmj,man,Human,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,4,loan,1
1783,सेंसरशिप,انتقاد کنید,sensrəʃip,ɒntɣɒd knjd,censorship,Criticize,1.0,0.6,0.2854166666666666,0.3291666666666666,3.5375,0.2958333333333333,11,synonym,0
929,मलिका,ملکه,məlikaː,mlkh,malika,Queen,0.5714285714285714,0.5,0.3402777777777778,0.3819444444444444,3.3541666666666665,0.375,5,loan,1
583,दरवेश,محض,dərveʃ,mhz,dervish,Pure,1.0,0.6666666666666666,0.513888888888889,0.5833333333333334,4.791666666666667,0.5729166666666666,5,random,0
347,नियमित,مرسوم,nijmit,mrsvm,Regular,decree,1.0,0.8333333333333334,0.3194444444444445,0.375,4.625,0.3368055555555555,6,synonym,0
3363,बेईमान,فریبکار,beiːmaːn,frjbkɒr,Dishonest,فریبکار,1.0,0.7142857142857143,0.2529761904761905,0.3095238095238096,3.4285714285714284,0.2678571428571429,7,synonym,0
4194,दयनीय,بدبخت,dəjniːj,bdbxt,pathetic,Miserable,1.0,1.0,0.34375,0.3819444444444444,5.520833333333333,0.3611111111111111,5,synonym,0
397,जवाब,جواب,d͡ʒəvaːb,d͡ʒvɒb,Answer,Answer,0.375,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1
1272,सुर्ख़ाब,سرخاب,surxaːb,srxɒb,succulent,Magenta,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,8,loan,1
98,इनकार,سلام,inkaːr,slɒm,Refuse,Hello,1.0,0.8,0.3458333333333333,0.4,4.4,0.3666666666666666,5,random,0
1258,दोष,حذف,doʂ,hzf,Shortcoming,Delete,1.0,1.0,0.236111111111111,0.2777777777777778,4.708333333333333,0.236111111111111,3,synonym,0
186,क़ैदख़ाना,قیدخانه,qæːdxaːnaː,ɣjdxɒnh,prison,Prison,0.7,0.2857142857142857,0.1011904761904761,0.1130952380952381,1.821428571428572,0.1011904761904761,9,loan,1
593,दर्याई,دریائی,dərjaːiː,drjɒjʔj,merciful,Sea,0.625,0.5714285714285714,0.2470238095238095,0.3095238095238095,3.5535714285714284,0.2708333333333333,6,loan,1
1210,सबूत,ثَبُوت,səbuːt,sæbُvt,Evidence,ثَبُوت,0.5,0.2,0.0958333333333333,0.1083333333333333,1.95,0.0958333333333333,6,loan,1
1060,रास्ता,راسته,raːstaː,rɒsth,Way,That's right,0.5714285714285714,0.2,0.075,0.0833333333333333,1.425,0.075,6,loan,1
3097,हर्ष,سعادت,ɦərʂə,sʔɒdt,Joy,Happiness,1.0,0.6,0.2458333333333333,0.3,4.925,0.2458333333333333,5,synonym,0
1330,हिरासत,خون,ɦiraːsət,xvn,custody,Blood,1.0,1.0,0.568452380952381,0.6428571428571429,5.214285714285714,0.636904761904762,6,random,0
6053,काल्पनिक,فانتزی,kaːlpənik,fɒntzj,Imaginary,Fantasy,1.0,0.75,0.3229166666666666,0.359375,3.515625,0.3489583333333333,8,synonym,0
618,दिलेरी,دلیری,dileriː,dljrj,impudence,Daliri,0.5714285714285714,0.5,0.1909722222222222,0.2222222222222222,2.1666666666666665,0.2083333333333333,6,loan,1
1897,सशक्त,زورمند,səʃktə,zvrmnd,strong,زورمند,1.0,0.8333333333333334,0.2152777777777778,0.25,4.625,0.2152777777777778,6,synonym,0
4237,टुकड़ा,لقمه,ʈukɽaː,lɣmh,Piece,لقمه,1.0,0.8,0.35,0.4,4.5,0.3708333333333333,6,synonym,0
4264,हुस्न,تازه‌پا,ɦusnə,tɒzh‌pɒ,beauty,Updates,1.0,0.5,0.2743055555555556,0.2986111111111111,2.9166666666666665,0.2916666666666667,7,hard_negative,0
3854,निधारित,اجتناب ناپذیر,nid̤aːrit,ɒd͡ʒtnɒb nɒpzjr,determined,Inevitable,0.9333333333333332,0.6666666666666666,0.4461805555555554,0.5034722222222222,4.229166666666667,0.486111111111111,13,synonym,0
6190,जुडिये,مهار,d͡ʒuɖije,mhɒr,connect,Inhibition,1.0,0.6666666666666666,0.4409722222222222,0.5,4.854166666666667,0.4756944444444445,6,synonym,0
568,दंदान,دندان,dəndaːn,dndɒn,Dandan,Tooth,0.4285714285714285,0.1666666666666666,0.1701388888888889,0.1875,1.4583333333333333,0.1875,5,loan,1
5291,संकीर्ण,محدود,səŋkiːrɳə,mhdvd,narrow,Limited,1.0,1.0,0.4739583333333333,0.53125,4.890625,0.5104166666666666,7,synonym,0
241,ख़र्चा,خرچه,xərt͡ʃaː,xrt͡ʃh,expense,Expenses,0.375,0.4,0.2291666666666666,0.2583333333333333,2.575,0.25,6,loan,1
625,दुम,دم,dum,dm,tail,دم,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,3,loan,1
1102,चम्मच,شادباش,t͡ʃəmmət͡ʃ,ʃɒdbɒʃ,spoon,Be happy,0.8,0.6666666666666666,0.1145833333333333,0.1180555555555555,1.9375,0.1145833333333333,6,hard_negative,0
4852,ख़राबी,بی پروا,xəraːbiː,bj prvɒ,defect,Reckless,1.0,0.6666666666666666,0.2187499999999999,0.2708333333333333,3.6875,0.2187499999999999,7,synonym,0
5179,दुविधा में पड़ा हुआ,ناخواسته، بی میل,duvid̤aː men pəɽaː ɦuaː,nɒxvɒsth، bj mjl,Undecided,"Unwanted, reluctant",0.9130434782608696,0.625,0.3190104166666666,0.359375,3.8359375,0.3372395833333333,17,synonym,0
799,बख़्त,بخت,bəxtə,bxt,Bakht,Luck,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,5,loan,1
1017,मैदान,میدان,mæːdaːn,mjdɒn,Field,Square,0.5714285714285714,0.2,0.0666666666666666,0.075,1.075,0.0666666666666666,5,loan,1
3958,सादा,چاپچی,saːdaː,t͡ʃɒpt͡ʃj,plain,چاپچی,1.0,0.8,0.3124999999999999,0.3416666666666667,3.25,0.3291666666666666,5,hard_negative,0
75,आराम,تعلیم,aːraːm,tʔljm,Rest,Education,0.8333333333333334,0.6,0.3083333333333333,0.3583333333333333,3.5,0.325,5,random,0
91,इजमाली,اجمالی,id͡ʒmaːliː,ɒd͡ʒmɒlj,ijmali,Briefly,0.5,0.1666666666666666,0.0694444444444444,0.0763888888888888,1.0625,0.0694444444444444,6,loan,1
469,जुदाई,ترانه,d͡ʒudaːiː,trɒnh,separation,Song,1.0,1.0,0.3041666666666667,0.3666666666666667,5.125,0.3041666666666667,5,random,0
1938,एक जैसा,شفاف,ekə d͡ʒæːsaː,ʃfɒf,similar,Transparent,1.0,0.8571428571428571,0.4880952380952381,0.5476190476190476,4.375,0.5327380952380952,7,synonym,0
126,उस्ताद,گردی,ustaːd,ɡrdj,maestro,Round,1.0,0.8,0.325,0.375,4.6,0.3416666666666667,6,random,0
459,जामा,جامه,d͡ʒaːmaː,d͡ʒɒmh,jama,جامه,0.5,0.25,0.09375,0.1041666666666666,1.78125,0.09375,4,loan,1
518,तर्ज़,علماء,tərzə,ʔlmɒʔ,pattern,Scholars,1.0,0.8,0.275,0.3333333333333333,5.25,0.275,5,random,0
1928,जुड़े हुए,شفاف,d͡ʒuɽe ɦue,ʃfɒf,are linked,Transparent,1.0,0.8571428571428571,0.4761904761904763,0.5416666666666667,4.767857142857143,0.5297619047619048,9,synonym,0
2196,उपेक्षा,تمسخر,upekʂaː,tmsxr,Ignore,Ridicule,1.0,0.8333333333333334,0.3229166666666667,0.3819444444444445,4.333333333333333,0.3402777777777778,7,synonym,0
696,नेकी,نیکی,nekiː,njkj,virtuous,نیکی,0.6,0.5,0.0625,0.0833333333333333,1.4375,0.0625,4,loan,1
715,परवाना,پروانه,pərvaːnaː,prvɒnh,License,the butterfly,0.5555555555555556,0.2857142857142857,0.181547619047619,0.2023809523809523,2.0535714285714284,0.1964285714285714,6,loan,1
510,तरतीब,ترتیب,tərtiːb,trtjb,Kneet,Order,0.4285714285714285,0.3333333333333333,0.1701388888888889,0.1944444444444444,1.6875,0.1875,5,loan,1
99,इफ़्तिताह,افتتاح,iftitaːɦ,ɒfttɒh,iftitah,Opening,0.625,0.1428571428571428,0.1755952380952381,0.1904761904761905,1.5714285714285714,0.1904761904761905,9,loan,1
1011,मेहनती,محنتی,meɦnətiː,mhntj,Hardworking,hard worker,0.625,0.4285714285714285,0.2797619047619047,0.3154761904761905,2.517857142857143,0.3095238095238096,6,loan,1
2121,दावे,اذعان,daːve,ɒzʔɒn,claims,اذعان,1.0,0.8,0.3708333333333333,0.425,5.2,0.3916666666666667,5,synonym,0
1119,वर्ज़िश,منیب,vərziʃ,mnjb,work,Muneeb,1.0,0.8333333333333334,0.3854166666666667,0.4444444444444445,4.3125,0.4305555555555555,7,random,0
726,पहरेदार,جیب,pəɦredaːr,d͡ʒjb,watchman,Pocket,1.0,0.875,0.5963541666666666,0.6822916666666666,5.28125,0.6770833333333333,7,random,0
2298,पाश,باد,paːʃ,bɒd,loop,Wind,1.0,0.0,0.1111111111111111,0.1111111111111111,1.25,0.1111111111111111,3,hard_negative,0
598,क़ैदख़ाना,خاصگان,qæːdxaːnaː,xɒsɡɒn,prison,Special,0.9,0.1428571428571428,0.1994047619047619,0.2142857142857142,2.0357142857142856,0.2142857142857142,9,hard_negative,0
1330,ज़हर,زامر,zəɦər,zɒmr,Poison,honk,0.6,0.4,0.2375,0.2583333333333333,2.2,0.2583333333333333,4,hard_negative,0
4696,ढुलमुल,مخاطره آمیز,ɖ̤ulmul,mxɒtrh ɒmjz,wavering,Risky,0.9090909090909092,0.6,0.4375,0.4916666666666667,4.15,0.4812499999999999,11,synonym,0
4219,अंश,کمترین,nʃə,kmtrjn,Part,The least,1.0,0.8333333333333334,0.5069444444444444,0.576388888888889,4.666666666666667,0.5659722222222222,6,synonym,0
1615,तरबूज़,طاق‌باز,tərbuːz,tɒɣ‌bɒz,Watermelon,Supine,0.7142857142857143,0.1666666666666666,0.0868055555555555,0.1041666666666666,1.2291666666666667,0.0868055555555555,7,hard_negative,0
443,रखना,پیوستن,rəkʰnaː,pjvstn,Keep,Join,1.0,0.8333333333333334,0.3576388888888888,0.4097222222222222,4.9375,0.3715277777777777,6,synonym,0
943,महताब,مهتاب,məɦtaːb,mhtɒb,Mahtab,Moonlight,0.5714285714285714,0.1666666666666666,0.1770833333333333,0.1944444444444444,1.5,0.1944444444444444,5,loan,1
227,ख़तरनाक,خطرناک,xətrənaːk,xtrnɒk,dangerous,Dangerous,0.4444444444444444,0.25,0.2395833333333333,0.265625,2.0,0.265625,7,loan,1
2825,मगर,آمرزگار,məɡər,ɒmrzɡɒr,but,Amrzgar,0.5714285714285714,0.4285714285714285,0.3035714285714285,0.3511904761904762,3.107142857142857,0.3422619047619047,7,hard_negative,0
170,क़ानूनी,قانونی,qaːnuːniː,ɣɒnvnj,legal,Legal,0.7777777777777778,0.3333333333333333,0.1215277777777777,0.1388888888888889,2.4375,0.1215277777777777,7,loan,1
2724,बुत-ख़ाना,بازارگان,butə-xaːnaː,bɒzɒrɡɒn,fetish,Bazargan,0.8181818181818182,0.25,0.2161458333333333,0.25,2.65625,0.2161458333333333,9,hard_negative,0
342,इरादतन,علاج‌پذیر,iraːdtən,ʔlɒd͡ʒ‌pzjr,intentional,Treatable,1.0,0.625,0.2421875,0.2864583333333333,2.859375,0.2552083333333333,9,hard_negative,0
1232,सहम,سهم,səɦəm,shm,Agreed,Share,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,3,loan,1
1241,साफ़,صاف,saːf,sɒf,clear,صاف,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,4,loan,1
3987,प्रचुर,فراوان,prət͡ʃur,frɒvɒn,Abundant,Abundant,0.875,0.3333333333333333,0.1284722222222222,0.1527777777777777,1.6458333333333333,0.1284722222222222,6,synonym,0
865,बुत-ख़ाना,گلو بند,butə-xaːnaː,ɡlv bnd,fetish,Throat bandage,0.9090909090909092,0.875,0.375,0.4166666666666667,4.84375,0.4010416666666667,9,random,0
1296,साहस,متل,saːɦəs,mtl,courage,like,1.0,0.8,0.4833333333333334,0.5333333333333334,5.3,0.525,4,synonym,0
3784,कठोर,نامطلوب,kəʈʰor,nɒmtlvb,Harsh,Undesirable,1.0,0.7142857142857143,0.4107142857142857,0.4702380952380952,4.589285714285714,0.4404761904761904,7,synonym,0
68,आबकार,گنجایش,aːbkaːr,ɡnd͡ʒɒjʃ,size,Capacity,1.0,0.5,0.34375,0.3888888888888888,4.6875,0.3576388888888888,6,random,0
3322,खंड,بخش,kʰənɖə,bxʃ,Section,the part,1.0,0.8,0.4875,0.5333333333333334,4.875,0.525,3,synonym,0
976,ग़रीबी,سیرابی,ɣəriːbiː,sjrɒbj,poverty,سیرابی,0.75,0.5,0.1215277777777777,0.1388888888888889,1.8541666666666667,0.1215277777777777,6,hard_negative,0
1412,वहशी,بی رحم,vəɦʃiː,bj rhm,goth,Brutal,1.0,0.6,0.1708333333333333,0.2166666666666667,3.325,0.1708333333333333,6,synonym,0
3326,खंड,قسمت,kʰənɖə,ɣsmt,Section,Section,1.0,0.6,0.3041666666666667,0.3416666666666667,3.675,0.325,4,synonym,0
1234,सहरा,تمیز,səɦraː,tmjz,Sahara,Clean,1.0,0.6,0.2875,0.3333333333333333,4.125,0.3083333333333333,4,random,0
531,तह,پل,təɦ,pl,folding,Bridge,1.0,0.6666666666666666,0.3819444444444444,0.4305555555555556,3.333333333333333,0.4166666666666667,2,random,0
4907,आंख को पकड़ने,مشهور - معروف,aːŋkʰə ko pəkɽəne,mʃhvr - mʔrvf,eye catching,Famous - Famous,0.8823529411764706,0.8461538461538461,0.3669871794871794,0.4166666666666667,4.711538461538462,0.391025641025641,13,synonym,0
1505,निर्दयी,بی دل,nirdəjiː,bj dl,Ruthless,B heart,0.875,0.5714285714285714,0.4464285714285714,0.511904761904762,4.553571428571429,0.4999999999999999,7,synonym,0
595,दलील,کارگاه,dəliːl,kɒrɡɒh,argument,Workshop,1.0,0.3333333333333333,0.2951388888888889,0.3333333333333333,2.7916666666666665,0.3124999999999999,6,random,0
4520,घिनौना,نفرت انگیز,ɡ̤inɔːnaː,nfrt ɒŋjz,Disgusting,despicable,1.0,0.75,0.3776041666666667,0.4270833333333333,4.265625,0.4036458333333333,10,synonym,0
554,तुर्की,کدو,turkiː,kdv,Turkey,Squash,0.8333333333333334,1.0,0.4833333333333334,0.55,4.8,0.525,6,random,0
2837,अकादमिक,تحصیل کرده,akaːdmik,thsjl krdh,academic,educated,1.0,0.8888888888888888,0.3657407407407407,0.412037037037037,4.805555555555555,0.3888888888888889,10,synonym,0
5885,संदिग्ध,ابستر,səndiɡd̤ə,ɒbstr,Suspicious,ابستر,1.0,0.625,0.4322916666666667,0.4895833333333333,4.25,0.46875,7,synonym,0
913,ममनून,تباهی,məmnuːn,tbɒhj,Mamnoon,Destruction,1.0,1.0,0.375,0.4166666666666666,5.4375,0.3923611111111111,5,random,0
699,ख़ंजर,اجر,xəɲd͡ʒər,ɒd͡ʒr,dagger,اجر,0.5,0.5,0.46875,0.5208333333333334,3.8333333333333335,0.5208333333333334,5,hard_negative,0
1044,रक़ीब,رقیب,rəqiːb,rɣjb,Raqeeb,Competitor,0.6666666666666666,0.4,0.2291666666666666,0.2583333333333333,2.375,0.25,5,loan,1
936,मसल,مثل,məsəl,msl,muscle,Such as,0.4,0.4,0.3583333333333333,0.4,2.9,0.4,3,loan,1
2513,नाकाफी,ناقص,naːkaːpʰiː,nɒɣs,insufficient,ناقص,0.9,0.5,0.3645833333333333,0.4027777777777777,3.270833333333333,0.3993055555555555,6,synonym,0
553,तुर्किस्तान,ترکستان,turkistaːn,trkstɒn,Turkestan,Turkestan,0.4,0.2222222222222222,0.2129629629629629,0.2361111111111111,1.7777777777777777,0.2361111111111111,11,loan,1
