,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin
4106,आमोद-प्रमोद,نشاط,aːmodə-prəmod,nʃɒt,fun,Activity,1.0,0.7272727272727273,0.5965909090909091,0.6704545454545454,4.965909090909091,0.6685606060606062,11,synonym,0
1663,तस्दीक़,سپاسدار,təsdiːq,spɒsdɒr,proof,Thank you,0.8571428571428571,0.2857142857142857,0.2261904761904762,0.255952380952381,2.482142857142857,0.2410714285714285,7,hard_negative,0
4245,हिसाब,آداب,ɦisaːb,ɒdɒb,Maths,Etiquette,0.8333333333333334,0.2,0.2541666666666666,0.275,2.4,0.275,5,hard_negative,0
387,जन्नत,جنت,d͡ʒənnət,d͡ʒnt,Heaven,heaven,0.375,0.5,0.4513888888888889,0.5,3.625,0.5,5,loan,1
276,ख़ुशामद,سوار,xuʃaːməd,svɒr,happy,Riding,1.0,0.7142857142857143,0.4583333333333333,0.5178571428571429,4.428571428571429,0.5029761904761905,7,random,0
3926,यथोचित,محتاط، معقول,jətʰot͡ʃit,mhtɒt، mʔɣvl,reasonably,"cautious, reasonable",0.9166666666666666,0.6,0.375,0.4125,4.075,0.4041666666666667,12,synonym,0
3968,अनुभवहीन,نابالغ,anub̤vəɦiːn,nɒbɒlɣ,inexperienced,Immature,0.8181818181818182,0.4444444444444444,0.3796296296296296,0.4166666666666667,3.555555555555556,0.4097222222222222,8,synonym,0
5291,संकीर्ण,محدود,səŋkiːrɳə,mhdvd,narrow,Limited,1.0,1.0,0.4739583333333333,0.53125,4.890625,0.5104166666666666,7,synonym,0
80,अफ़ीम,فرم,afiːm,frm,opium,Form,0.6,0.5,0.3020833333333333,0.3645833333333333,3.4375,0.328125,5,hard_negative,0
2035,डींग मारने का,خودخواه,ɖiːŋɡə maːrne kaː,xvdxvɒh,to brag,selfish,1.0,0.75,0.4809027777777777,0.5381944444444444,5.041666666666667,0.5277777777777778,13,synonym,0
4381,व्याकुल,مردد، دودل,vjaːkul,mrdd، dvdl,Restless,"Hesitant, hesitant",0.9,0.75,0.3828125,0.4375,5.203125,0.4088541666666667,10,synonym,0
1401,असभ्य,بی رحم,asb̤jə,bj rhm,Uncultured,Brutal,1.0,0.8,0.2583333333333333,0.3,5.85,0.2583333333333333,6,synonym,0
4311,समान,مفصل,səmaːn,mfsl,Similar,Detailed,0.8333333333333334,1.0,0.3666666666666667,0.4083333333333334,5.25,0.3875,4,synonym,0
556,तेज़,کارخانه,tez,kɒrxɒnh,Fast,factory,1.0,0.8571428571428571,0.5654761904761906,0.6369047619047619,5.0,0.6339285714285714,7,random,0
588,क़ुस्तुंतुनिया,کاروان‌سالار,qustuntunijaː,kɒrvɒn‌sɒlɒr,Qustuntuniya,Caravanserai,0.9230769230769232,0.3333333333333333,0.1875,0.2152777777777777,2.2604166666666665,0.1961805555555555,14,hard_negative,0
2082,नशा,چاپچی,nəʃaː,t͡ʃɒpt͡ʃj,Intoxication,چاپچی,0.8888888888888888,0.8,0.3125,0.3416666666666667,3.575,0.3333333333333333,5,hard_negative,0
931,मशग़ूल,بَدَل,məʃɣuːl,bædæl,busy,ب .دَل,0.8571428571428571,0.3333333333333333,0.2534722222222222,0.2708333333333333,2.6666666666666665,0.2708333333333333,6,random,0
1830,हंगामा,آشفتگی,ɦəŋɡaːmaː,ɒʃftɡj,Ruckus,the mess,1.0,0.8571428571428571,0.3511904761904762,0.3869047619047619,4.982142857142857,0.3660714285714285,6,synonym,0
5033,एकांत,منزوی کردن,ekaːntə,mnzvj krdn,Solitude,Isolate,1.0,0.8888888888888888,0.4375,0.5,5.013888888888889,0.4699074074074073,10,synonym,0
6132,व्यर्थ,پایه,vjərtʰə,pɒjh,Useless,the base,1.0,0.5,0.4131944444444445,0.4722222222222221,4.270833333333333,0.4444444444444445,6,synonym,0
2031,अहंकारी,خودخواه,aɦəŋkaːriː,xvdxvɒh,cocky,selfish,1.0,0.75,0.3046875,0.3489583333333333,4.75,0.3229166666666666,7,synonym,0
5565,अपरिवर्तनीय,مقدار ثابت,aprivrtəniːj,mɣdɒr sɒbt,immutable,fixed amount,0.9166666666666666,0.6363636363636364,0.3049242424242424,0.3371212121212121,3.9431818181818175,0.321969696969697,11,synonym,0
693,मिलनसार,عالی,milnəsaːr,ʔɒlj,friendly,Excellent,0.8888888888888888,0.625,0.5182291666666666,0.578125,4.796875,0.5729166666666666,7,synonym,0
2434,पाखंड,دورویی,paːkʰənɖə,dvrvjj,hypocrisy,Hypocrisy,1.0,1.0,0.3244047619047618,0.380952380952381,4.642857142857143,0.3392857142857142,6,synonym,0
1019,मोहलत,مهلت,moɦlət,mhlt,moratorium,Deadline,0.5,0.3333333333333333,0.3055555555555556,0.3402777777777778,2.458333333333333,0.3402777777777778,5,loan,1
1323,हिंद,هند,ɦində,hnd,hind,India,0.6,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,4,loan,1
129,एतबार,شکنجه,etbaːr,ʃknd͡ʒh,once again,Torture,1.0,0.8,0.2541666666666666,0.3083333333333333,4.975,0.2541666666666666,5,random,0
3953,साज़िश,داداش,saːziʃ,dɒdɒʃ,intrigue,Brother,0.8333333333333334,0.0,0.0833333333333333,0.0833333333333333,1.15,0.0833333333333333,6,hard_negative,0
795,बंदी,ریگ,bəndiː,rjɡ,Captive,Rig,1.0,1.0,0.4875,0.5583333333333333,5.025,0.525,4,random,0
649,किफ़ायत,بی‌بنیاد,kifaːjət,bj‌bnjɒd,economy,Unfounded,0.875,0.4285714285714285,0.1309523809523809,0.1488095238095238,2.142857142857143,0.1309523809523809,8,hard_negative,0
93,इज़्ज़त,عزت,izzət,ʔzt,respect,Honor,0.6,0.6,0.4125,0.4583333333333333,3.775,0.45,7,loan,1
1700,पकड़ना,گرفتن,pəkɽənaː,ɡrftn,Catch,Catch,0.875,0.7142857142857143,0.3809523809523809,0.4285714285714285,4.375,0.4107142857142856,6,synonym,0
645,अनिश्चित,نامعین,aniʃt͡ʃit,nɒmʔjn,uncertain,Unknown,0.8888888888888888,0.7142857142857143,0.2589285714285714,0.2857142857142857,3.5892857142857144,0.2738095238095238,8,synonym,0
2140,नारा,دارا,naːraː,dɒrɒ,Slogan,دارا,0.8333333333333334,0.25,0.0833333333333333,0.0833333333333333,1.375,0.0833333333333333,4,hard_negative,0
2895,मरज़,مقراض,mərəz,mɣrɒz,marz,nipper,0.4,0.2,0.0666666666666666,0.075,1.625,0.0666666666666666,5,hard_negative,0
2625,निराशाजनक,مالیخولیا,niraːʃaːd͡ʒnək,mɒljxvljɒ,disappointing,Melancholy,1.0,0.7,0.25625,0.2958333333333333,3.5125,0.2666666666666666,9,synonym,0
3378,कुटिल,خیانتکار,kuʈil,xjɒntkɒr,crooked,Betrayer,1.0,0.375,0.4010416666666666,0.4479166666666667,3.53125,0.4375,8,synonym,0
3599,विलायत,اقلیت,vilaːjət,ɒɣljt,Vilayat,Minority,0.625,0.5714285714285714,0.3363095238095238,0.380952380952381,3.946428571428572,0.3660714285714285,6,hard_negative,0
1159,चूज़ा,بادپا,t͡ʃuːzaː,bɒdpɒ,chick,Badpa,1.0,0.4,0.2916666666666667,0.3166666666666666,2.825,0.3125,5,hard_negative,0
1999,दान पुण्य,خیریه,daːnə puɳjə,xjrjh,Charity,Charity,0.9090909090909092,0.8888888888888888,0.4930555555555556,0.5601851851851851,4.875,0.5393518518518517,9,synonym,0
351,इलज़ाम,اعزام,ilzaːm,ɒʔzɒm,allegation,Dispatch,0.6666666666666666,0.0,0.1208333333333333,0.125,1.725,0.1208333333333333,6,hard_negative,0
2,अंगूर,حجار,ŋɡuːr,hd͡ʒɒr,Grape,حجار,0.8333333333333334,0.25,0.140625,0.1458333333333333,1.71875,0.140625,5,hard_negative,0
3594,रुकावट,مانع,rukaːvəʈ,mɒnʔ,interruption,Barrier,1.0,0.8571428571428571,0.4970238095238096,0.5595238095238095,5.142857142857143,0.5476190476190476,6,synonym,0
694,आकर्षक,دوست داشتنی,aːkrʂək,dvst dɒʃtnj,Attractive,Lovely,1.0,0.8,0.4833333333333333,0.5375,4.95,0.51875,11,synonym,0
2928,सरल,آسان,sərəl,ɒsɒn,Easy,Easy,1.0,0.6,0.2916666666666666,0.325,3.0,0.3083333333333333,4,synonym,0
1571,"अभी - अभी ,",بی طرف,"ab̤iː - ab̤iː ,",bj trf,"Just now ,",neutral,0.8666666666666667,0.8333333333333334,0.3472222222222222,0.4097222222222222,5.416666666666667,0.3645833333333333,10,synonym,0
5722,अत्यधिक,سرفیت,atjəd̤ik,srfjt,Excessive,سرفیت,1.0,0.7142857142857143,0.369047619047619,0.4285714285714285,3.8392857142857135,0.3988095238095238,7,synonym,0
3602,विलायत,والاشان,vilaːjət,vɒlɒʃɒn,Vilayat,Wallachan,0.75,0.2857142857142857,0.1101190476190476,0.1130952380952381,1.8392857142857144,0.1101190476190476,7,hard_negative,0
2647,बेदिल,غمگین,bedil,ɣmɡjn,heartless,Depressed,1.0,1.0,0.1708333333333333,0.1916666666666666,3.175,0.1708333333333333,5,synonym,0
965,साहसी,گستاخ,saːɦsiː,ɡstɒx,Daring,rude,1.0,0.8,0.3083333333333333,0.35,4.95,0.3083333333333333,5,synonym,0
3567,हेस्टी,راش,ɦesʈiː,rɒʃ,Hasty,Rush,1.0,0.4,0.4416666666666666,0.5,3.775,0.4791666666666666,6,synonym,0
3911,विजयी,شادی,vid͡ʒjiː,ʃɒdj,victorious,Happiness,0.75,0.6,0.2791666666666667,0.3083333333333333,2.5,0.3,5,synonym,0
1063,खुरदुरा,خشن,kʰurduraː,xʃn,rough,Rough,1.0,0.7142857142857143,0.5625,0.6428571428571429,4.964285714285714,0.6309523809523808,7,synonym,0
5256,अभिनिषेध करना,لغو کردن,ab̤iniʂed̤ə kərnaː,lɣv krdn,Abrogate,Cancel,0.8333333333333334,0.8571428571428571,0.5163690476190476,0.5773809523809523,4.794642857142857,0.5684523809523809,12,synonym,0
59,आतिशबाज़ी,بخشش,aːtiʃbaːziː,bxʃʃ,fireworks,Forgiveness,0.9090909090909092,0.75,0.5130208333333334,0.5729166666666667,4.484375,0.5651041666666666,9,random,0
4675,असुरक्षित,ناامن,asurkʂit,nɒɒmn,unsafe,Unsecured,1.0,0.875,0.4661458333333333,0.5208333333333333,5.125,0.5026041666666667,9,synonym,0
5624,बेकार,ناقص، بی ثمر,bekaːr,nɒɣs، bj smr,Waste,"Incomplete, fruitless",0.8333333333333334,0.6666666666666666,0.4699074074074074,0.5185185185185186,4.361111111111111,0.511574074074074,12,synonym,0
1308,ज़रूरी,زرار,zəruːriː,zrɒr,necessary,button,0.625,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.75,0.3611111111111111,6,hard_negative,0
3455,रौज़न,آژان,rɔːzən,ɒʒɒn,rauzan,آژان,0.8333333333333334,0.2,0.2333333333333333,0.2666666666666666,2.1,0.2666666666666666,5,hard_negative,0
5846,दृश्यमान,صریح,dr̩ʃjəmaːn,srjh,visible,straight,0.8,0.75,0.4947916666666666,0.5416666666666667,4.375,0.5416666666666666,8,synonym,0
841,बाज़ूबंद,بازوبند,baːzuːbəndə,bɒzvbnd,armband,Armband,0.5454545454545454,0.3333333333333333,0.2523148148148148,0.2824074074074074,2.7222222222222223,0.275462962962963,8,loan,1
2346,पैदाइश,آدم‌کش,pæːdaːiʃ,ɒdm‌kʃ,birth,Killer,0.75,0.5,0.2743055555555556,0.3055555555555555,4.041666666666667,0.2916666666666667,6,hard_negative,0
4609,प्रथागत,جزمی,prətʰaːɡət,d͡ʒzmj,customary,Dogmatic,1.0,0.875,0.5390625,0.6041666666666667,5.09375,0.5963541666666666,7,synonym,0
1067,रिश्वतख़ोर,رشوت خور,riʃvətxor,rʃvt xvr,briber,Bribe-taker,0.4444444444444444,0.3333333333333333,0.2337962962962963,0.2638888888888889,2.5,0.2569444444444444,10,loan,1
5895,ढुलमुल,کدر,ɖ̤ulmul,kdr,wavering,کدر,1.0,0.8333333333333334,0.5277777777777778,0.5972222222222222,4.8125,0.5798611111111112,6,synonym,0
911,सक्रिय,خستگی ناپذیر,səkrij,xstɡj nɒpzjr,Active,Tireless,0.8333333333333334,0.5454545454545454,0.4696969696969696,0.5340909090909091,4.454545454545454,0.5208333333333333,12,synonym,0
4992,बुद्धिमान,مراقب باشید,budd̤imaːn,mrɒɣb bɒʃjd,Wise,be careful,1.0,0.8,0.2958333333333333,0.3333333333333333,3.475,0.3229166666666666,11,synonym,0
1761,तोहफ़ा,چاروا,toɦfaː,t͡ʃɒrvɒ,gift,Charwa,0.8571428571428571,0.2,0.1041666666666666,0.125,1.125,0.1041666666666666,6,hard_negative,0
2100,प्रकट करना,اذعان,prəkʈə kərnaː,ɒzʔɒn,Declare,اذعان,0.9230769230769232,0.6363636363636364,0.5303030303030303,0.5984848484848485,4.738636363636363,0.5984848484848485,10,synonym,0
1929,दिलचस्प,باده‌پرستی,dilt͡ʃəspə,bɒdh‌prstj,Interesting,بده‌پرستی,0.9,0.6666666666666666,0.224537037037037,0.2592592592592593,2.763888888888889,0.2361111111111111,10,hard_negative,0
3133,बेईमानी से,فاسد,beiːmaːniː se,fɒsd,Dishonestly,Corrupt,0.9230769230769232,0.6666666666666666,0.5509259259259259,0.611111111111111,4.902777777777778,0.6087962962962963,10,synonym,0
706,पयाम,پیام,pəjaːm,pjɒm,payam,Message,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1
2173,नेकी,ناکس,nekiː,nɒks,virtuous,Knox,0.6,0.25,0.1197916666666666,0.1354166666666666,2.4375,0.1197916666666666,4,hard_negative,0
1322,हालाँकि,حالا که,ɦaːlãːki,hɒlɒ kh,however,now that,0.75,0.3333333333333333,0.0902777777777777,0.0972222222222222,1.4791666666666667,0.0902777777777777,7,loan,1
2875,स्पष्ट,آشکار,spəʂʈə,ɒʃkɒr,clear,Obvious,1.0,0.6666666666666666,0.3958333333333333,0.4652777777777777,4.354166666666667,0.4131944444444444,6,synonym,0
2401,घुलना,سقوط - فروپاشی,ɡ̤ulnaː,sɣvt - frvpɒʃj,dissolve,Fall - Collapse,1.0,0.7272727272727273,0.5738636363636364,0.6363636363636364,5.420454545454546,0.6231060606060606,14,synonym,0
48,आईना,آئینه,aːiːnaː,ɒjʔjnh,Mirror,Mirror,0.8571428571428571,0.6666666666666666,0.3819444444444445,0.4305555555555555,4.083333333333333,0.4166666666666667,5,loan,1
4292,अद्भुत,غول پیکر,adb̤ut,ɣvl pjkr,Wonderful,Warlock,1.0,0.8571428571428571,0.3720238095238095,0.4285714285714285,4.446428571428571,0.4107142857142857,8,synonym,0
153,आख़िरी,اخاذی,aːxiriː,ɒxɒzj,last,Extortion,0.8571428571428571,0.4,0.1083333333333333,0.1333333333333333,1.875,0.1083333333333333,6,hard_negative,0
5318,अल्प,دارای کمبود,alpə,dɒrɒj kmbvd,Small,Has a deficiency,1.0,0.7,0.5937500000000001,0.6666666666666666,5.375,0.6520833333333333,11,synonym,0
1912,दारू,دارا,daːruː,dɒrɒ,Alcohol,دارا,0.6666666666666666,0.0,0.0729166666666666,0.0729166666666666,0.875,0.0729166666666666,4,hard_negative,0
2490,बंदा,بی‌نوا,bəndaː,bj‌nvɒ,man,Destitute,0.8333333333333334,0.4,0.0916666666666666,0.1083333333333333,1.425,0.0916666666666666,6,hard_negative,0
6127,सस्ता,پایه,səstaː,pɒjh,Cheap,the base,1.0,0.8,0.325,0.3583333333333333,4.125,0.3458333333333333,5,synonym,0
4730,कठिनाई,تقلبی,kəʈʰinaːiː,tɣlbj,Difficulty,fake,1.0,0.8571428571428571,0.380952380952381,0.4285714285714285,4.607142857142857,0.4107142857142857,6,synonym,0
826,दृश्यमान,واضح,dr̩ʃjəmaːn,vɒzh,visible,Clear,1.0,0.625,0.5364583333333334,0.6041666666666666,4.9375,0.5859375,8,synonym,0
4546,विद्रोही,شورش,vidroɦiː,ʃvrʃ,the rebels,Rebellion,0.875,0.7142857142857143,0.4583333333333334,0.5178571428571428,4.125,0.5029761904761905,8,synonym,0
6142,बेकार,ارزان,bekaːr,ɒrzɒn,Waste,Inexpensive,1.0,0.8,0.2416666666666666,0.3,4.55,0.2416666666666666,5,synonym,0
1892,शक्तिशाली,گویا,ʃəktiʃaːliː,ɡvjɒ,mighty,perhaps,1.0,0.6666666666666666,0.5555555555555556,0.6157407407407407,4.763888888888889,0.6064814814814815,9,synonym,0
3986,जटिल कठिन,پیچیده دشوار,d͡ʒəʈilə kəʈʰin,pjt͡ʃjdh dʃvɒr,complicated hard,Complicated difficult,0.9333333333333332,0.8181818181818182,0.1875,0.2196969696969697,3.215909090909091,0.1875,11,synonym,0
1108,लूक़ा,لوقا,luːqaː,lvɣɒ,Luke,Luke,0.8333333333333334,0.25,0.1510416666666666,0.1666666666666666,2.9375,0.1510416666666666,5,loan,1
610,दावा,نادر شاه,daːvaː,nɒdr ʃɒh,Claim,Nader Shah,0.875,0.7142857142857143,0.4494047619047619,0.5059523809523809,4.178571428571429,0.5,8,random,0
5962,विजयोल्लास,تسخیر,vid͡ʒjollaːs,tsxjr,Triumph,Conquest,0.9166666666666666,0.6666666666666666,0.5046296296296297,0.5648148148148149,4.902777777777778,0.5462962962962963,10,synonym,0
4558,नुकसान पहुचने वाला,زیان آور,nuksaːnə pəɦut͡ʃne vaːlaː,zjɒn ɒvr,Harmful,Harmful,0.88,0.6111111111111112,0.5787037037037037,0.6435185185185186,4.833333333333333,0.6388888888888888,17,synonym,0
3088,मुअल्लिमा,پیاله‌پیما,muallimaː,pjɒlh‌pjmɒ,Muallima,Cup cup,0.9,0.4444444444444444,0.1898148148148148,0.2129629629629629,2.2916666666666665,0.2013888888888889,10,hard_negative,0
187,सारांश,خلاصه,saːraːnʃə,xlɒsh,Summary,Summary,1.0,0.5714285714285714,0.3571428571428572,0.4047619047619047,3.642857142857143,0.3869047619047619,6,synonym,0
920,गंदा,چپاندن,ɡəndaː,t͡ʃpɒndn,Dirty,چپاندن,0.875,0.3333333333333333,0.2673611111111111,0.2916666666666667,3.0416666666666665,0.28125,6,hard_negative,0
3301,टुकड़ा,باطله,ʈukɽaː,bɒtlh,Piece,باطله,1.0,0.6,0.1833333333333333,0.2166666666666667,2.625,0.1833333333333333,6,synonym,0
562,तोपची,توپچی,topt͡ʃiː,tvpt͡ʃj,Artillery,Gunner,0.375,0.4,0.0875,0.1083333333333333,2.175,0.0875,5,loan,1
939,मसीहा,خاکی,məsiːɦaː,xɒkj,Messiah,خاکی,1.0,0.6666666666666666,0.4270833333333333,0.4652777777777777,4.520833333333333,0.4618055555555555,5,random,0
1668,पकड़,دستگیری,pəkəɽ,dstɡjrj,Hold,Capture,1.0,0.7142857142857143,0.3601190476190476,0.4047619047619047,3.9642857142857135,0.386904761904762,7,synonym,0
3957,सादा,تازه‌پا,saːdaː,tɒzh‌pɒ,plain,Updates,1.0,0.3333333333333333,0.3541666666666667,0.3888888888888888,3.25,0.3888888888888888,7,hard_negative,0
5415,शैतान,شرور,ʃæːtaːn,ʃrvr,Satan,Evil,0.8571428571428571,0.8,0.3166666666666667,0.3833333333333333,3.75,0.3375,5,synonym,0
4862,स्वच्छंद,منحل شدن,svət͡ʃt͡ʃʰəndə,mnhl ʃdn,wayward,Dissolved,0.8571428571428571,0.8888888888888888,0.3449074074074074,0.3796296296296296,4.555555555555555,0.3680555555555556,8,synonym,0
192,काफ़ी,کافی,kaːfiː,kɒfj,enough,Enough,0.6666666666666666,0.25,0.0625,0.0729166666666666,1.09375,0.0625,5,loan,1
4402,परेशान,مشتاق,pəreʃaːn,mʃtɒɣ,Worried,yearning,0.875,0.7142857142857143,0.3839285714285715,0.4345238095238095,4.303571428571429,0.4196428571428571,6,synonym,0
2496,अधूरा,اندک,ad̤uːraː,ɒndk,incomplete,A little,1.0,0.8,0.3375,0.3833333333333333,4.925,0.3583333333333333,5,synonym,0
3123,बुरा,پوسیدگی,buraː,pvsjdɡj,bad,Decay,1.0,0.7142857142857143,0.4791666666666667,0.5416666666666667,4.821428571428571,0.5178571428571429,7,synonym,0
2842,मजलिस,باجرات,məd͡ʒlis,bɒd͡ʒrɒt,Majlis,Bagrat,0.625,0.1666666666666666,0.0902777777777777,0.1041666666666666,1.375,0.0902777777777777,6,hard_negative,0
2649,बादशाह,بندشی,baːdʃaːɦ,bndʃj,King,Closing,0.625,0.3333333333333333,0.2222222222222222,0.25,2.875,0.2395833333333333,6,hard_negative,0
203,कि,که,ki,kh,That,That,0.5,0.5,0.1041666666666666,0.125,2.5625,0.1041666666666666,2,loan,1
3360,राय,رای,raːj,rɒj,opinion,Vote,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,3,hard_negative,0
5031,विचित्र,عجیب,vit͡ʃitrə,ʔd͡ʒjb,Weird,Amazing,0.8888888888888888,0.7142857142857143,0.4523809523809524,0.5178571428571429,4.303571428571429,0.5029761904761905,7,synonym,0
2116,नादानी,ناسپاسی,naːdaːniː,nɒspɒsj,stupid,Ingratitude,0.8888888888888888,0.4285714285714285,0.2172619047619048,0.2380952380952381,2.5892857142857144,0.2321428571428571,7,hard_negative,0
3769,खुरदुरा,ناخوشایند,kʰurduraː,nɒxvʃɒjnd,rough,Unpleasant,1.0,0.5555555555555556,0.3703703703703703,0.4259259259259259,4.486111111111111,0.3935185185185185,9,synonym,0
2547,नापाक किया हुआ,آلوده کنند,naːpaːkə kijaː ɦuaː,ɒlvdh knnd,impure,To infect,0.8947368421052632,0.8461538461538461,0.4246794871794871,0.4743589743589744,5.163461538461538,0.4551282051282052,13,synonym,0
846,बाबत,بابت,baːbət,bɒbt,Regarding,About,0.5,0.2,0.2041666666666667,0.225,1.75,0.225,4,loan,1
1257,दोष,حماقت,doʂ,hmɒɣt,Shortcoming,stupidity,1.0,0.6,0.4208333333333334,0.4666666666666667,4.025,0.4625000000000001,5,synonym,0
462,जारी,هَاجَر,d͡ʒaːriː,hæɒd͡ʒær,Ongoing,ه .اجَر,0.875,0.6666666666666666,0.3958333333333333,0.4583333333333333,4.270833333333333,0.4409722222222221,6,random,0
2056,समझौता,صلح,səmd͡ʒ̤ɔːtaː,slh,a settlement,Peace,0.9166666666666666,0.8571428571428571,0.5744047619047619,0.636904761904762,5.178571428571429,0.630952380952381,6,synonym,0
1849,दर्द,تازه‌زا,dərdə,tɒzh‌zɒ,Pain,tazaza,1.0,0.1666666666666666,0.2256944444444444,0.2569444444444445,2.2291666666666665,0.2430555555555555,7,hard_negative,0
631,ढुलमुल,متضاد,ɖ̤ulmul,mtzɒd,wavering,Contradictory,1.0,0.8333333333333334,0.3020833333333333,0.3263888888888889,4.166666666666667,0.3194444444444445,6,synonym,0
4130,उल्लास,میث,ullaːs,mjs,glee,میث,0.8333333333333334,0.6,0.45,0.5,4.3,0.4875,6,synonym,0
2327,पेचकस,باجگاه,pet͡ʃkəs,bɒd͡ʒɡɒh,screwdriver,Bajaj,0.875,0.1666666666666666,0.0868055555555555,0.0902777777777777,1.1041666666666667,0.0868055555555555,6,hard_negative,0
