,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
10,English-French,Puzzle,Puzzle,ˈpəzəl,pyzzl,Puzzle,Puzzle,0.5,0.2,0.09583333333333333,0.10833333333333332,1.95,0.09583333333333333,0,-2.9783921,0.999999225139618,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
11,English-French,barrette,baguette,bərˈɛt,baɡɥɛt,barrette,baguette,0.5,0.16666666666666666,0.2152777777777778,0.25,2.25,0.2326388888888889,2,-1.5703808000000001,0.7827584147453308,0.707081139087677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
12,English-French,Transmitters,Transmetteurs,trænsˈmɪtərz,tʀɑ̃smɛtœʀ,Transmitters,Transmitters,0.6666666666666666,0.18181818181818185,0.21401515151515155,0.25,1.9090909090909087,0.23295454545454544,2,1.5658005,0.9011338353157043,0.6560499668121338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
13,English-French,magnanimous,magnanime,mægˈnænəməs,maɲanim,magnanimous,magnanimous,0.7272727272727273,0.2222222222222222,0.2314814814814815,0.2546296296296296,1.930555555555556,0.2523148148148148,3,1.6162341,0.4925452768802643,0.6185638308525085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
14,English-French,Group,Grouper,grup,ɡʀupəʀ,Group,Grouper,0.6666666666666666,0.5,0.4722222222222223,0.5416666666666666,3.9375,0.5277777777777778,2,-2.7945728,0.9999997615814208,0.9999991059303284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
15,English-French,consecrate,consacrer,ˈkɑnsəˌkreɪt,kɔ̃sakʀəʀ,consecrate,devote,0.75,0.3,0.2625,0.2958333333333333,2.55,0.2791666666666667,4,2.1524086,0.7587646245956421,0.5309808254241943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
16,English-French,Frank,Franc,fræŋk,fʀɑ̃k,Frank,Franc,0.6,0.2,0.2333333333333333,0.275,2.075,0.25416666666666665,1,3.5168163999999997,0.8513076901435852,0.5356466174125671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
17,English-French,Sociable,Sociable,ˈsoʊʃəbəl,sɔsjabl,Sociable,Sociable,0.6666666666666666,0.375,0.2109375,0.234375,2.859375,0.2239583333333333,0,-0.32356486,0.8738525509834291,0.7359617948532104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
18,English-French,Nice,niche,nis,niʃ,Nice,niche,0.3333333333333333,0.0,0.027777777777777776,0.027777777777777776,0.25,0.027777777777777776,2,0.7757187,0.7317328453063965,0.7057351469993591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
19,English-French,Unite,Unir,ˈjuˌnaɪt,yniʀ,Unite,Join,0.875,0.5,0.3611111111111111,0.40277777777777785,3.395833333333333,0.3923611111111112,2,-0.8632655,0.3513005971908569,0.721430242061615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
20,English-French,Fiction,Fiction,ˈfɪkʃən,fiksjɔ̃,Fiction,Fiction,0.8571428571428571,0.3333333333333333,0.10069444444444443,0.11805555555555555,1.8958333333333333,0.10069444444444443,0,-0.69083405,0.756189227104187,0.5932216644287109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
21,English-French,Abstract,Abstrait,ˈæbˌstrækt,abstʀɛ,Abstract,Abstract,0.7,0.25,0.2578125,0.29166666666666663,2.140625,0.28125,1,0.01704996,0.7692687511444092,0.5909696221351624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
22,English-French,bruit,bourse,bruit*,buʀs,noise,bourse,0.6666666666666666,0.4,0.22083333333333333,0.2666666666666667,2.775,0.2541666666666667,4,0.6281599,0.8962068557739258,0.7077639698982239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
23,English-French,Eloquent,Éloquent,ˈɛləkwənt,elɔkɑ̃,Eloquent,Eloquent,0.7777777777777778,0.375,0.3697916666666666,0.40625,3.0,0.4036458333333333,1,-0.42988592,0.9271546006202698,0.7749253511428833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
24,English-French,pale,pâle,peɪl,pal,pale,pale,0.5,0.25,0.234375,0.2604166666666667,1.9375,0.2604166666666667,1,-0.6751052,0.6419926285743713,0.715682327747345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
25,English-French,Affinity,Affinité,əˈfɪnɪti,afinite,Affinity,Affinity,0.625,0.0,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.03571428571428571,1,-1.7805338,0.5809788703918457,0.693102240562439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
26,English-French,aspersion,aspersion,əˈspərʒən,aspɛʀsjɔ̃,aspersion,aspersion,0.8888888888888888,0.25,0.1171875,0.140625,1.875,0.1171875,0,1.7526651999999998,0.7982795238494873,0.6493604779243469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
27,English-French,permit,permis,ˈpərˌmɪt,pɛʀmi,permit,permit,0.75,0.16666666666666666,0.1944444444444444,0.22222222222222224,1.6458333333333333,0.2083333333333333,1,2.3414657,0.8350145816802979,0.5869125127792358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
28,English-French,Chalabre,Chalabert,chalabre*,ʃalabɛʀ,Chalabre,Chalabert,0.5555555555555556,0.5,0.18229166666666666,0.2239583333333333,2.5625,0.1953125,2,5.473821599999999,0.7052432894706726,0.6594118475914001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
29,English-French,cruel,cruel,kruəl,kʀyl,cruel,cruel,0.6,0.2,0.22083333333333333,0.25833333333333336,1.925,0.24166666666666664,0,2.5703647000000003,0.8841266632080078,0.7157930731773376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
30,English-French,pure,pur,pjʊr,pyʀ,pure,pur,0.75,0.25,0.2968750000000001,0.34375,2.59375,0.3229166666666667,1,-1.1942178999999997,0.9999998807907104,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
31,English-French,laïcité,Raîche,laïcité*é,ʀaiʃ,secularism,Raîche,0.7777777777777778,0.2,0.4895833333333334,0.546875,4.140625,0.5416666666666666,5,1.8430157999999999,0.9201444387435912,0.7562586069107056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
32,English-French,humble,humble,ˈhəmbəl,ymbl,humble,humble,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3680555555555555,2.7916666666666665,0.3680555555555555,0,-1.5915582,0.6439031958580017,0.6954937577247621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
33,English-French,Petty,Petit,ˈpɛˌti,pəti,Petty,Petit,0.5,0.0,0.010416666666666666,0.010416666666666666,0.125,0.010416666666666666,2,-1.3625823000000001,0.8817471265792847,0.7028254270553589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
34,English-French,decline,déclin,dɪˈklaɪn,deklɛ̃,decline,decline,0.625,0.2857142857142857,0.28273809523809523,0.3095238095238095,2.321428571428572,0.3095238095238095,2,0.22226529999999997,0.8072490692138672,0.5487477779388428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
35,English-French,Agitation,Agitation,ˌæʤəˈteɪʃən,aʒitasjɔ̃,Agitation,Agitation,0.9090909090909092,0.5,0.203125,0.2395833333333333,3.421875,0.203125,0,2.48223,0.999999701976776,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
36,English-French,Sincere,Sincères,sɪnˈsɪr,sɛ̃sə̀ʀ,Sincere,sincere,0.8571428571428571,0.16666666666666666,0.2083333333333333,0.2361111111111111,1.8541666666666667,0.2222222222222222,2,1.4611437,0.6681666970252991,0.6880109310150146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
37,English-French,Audacity,Audace,ɑˈdæsəti,odaz,Audacity,Audacity,0.875,0.42857142857142855,0.4077380952380953,0.4523809523809525,3.321428571428572,0.44940476190476186,3,0.45445132,0.6904330849647522,0.6840630173683167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
38,English-French,carotte,charlotte,carotte*,ʃaʀlɔt,carrots,charlotte,0.75,0.5714285714285714,0.2738095238095238,0.32142857142857145,3.6607142857142856,0.28869047619047616,2,5.052953700000001,0.98638653755188,0.7426816821098328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
39,English-French,affectation,affectation,ˌæfɛkˈteɪʃən,afɛktasjɔ̃,affectation,affectation,0.6666666666666666,0.3,0.15,0.17083333333333334,1.8875,0.16041666666666668,0,0.7858168000000001,0.8770461082458496,0.6256947517395021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
40,English-French,intermittent,intermittent,ˌɪntərˈmɪtənt,ɛ̃tɛʀmitɑ̃,intermittent,intermittent,0.7692307692307693,0.2727272727272727,0.293560606060606,0.3257575757575757,2.4431818181818183,0.31628787878787884,0,3.5761112999999995,0.6320779323577881,0.7888144850730896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
41,English-French,Frail,Fragile,freɪl,fʀaʒil,Frail,Fragile,0.6666666666666666,0.16666666666666666,0.19444444444444445,0.22222222222222224,1.6458333333333333,0.2083333333333333,2,-0.69170105,0.7617076635360718,0.6379713416099548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
42,English-French,cryptic,cryptique,ˈkrɪptɪk,kʀiptik,cryptic,cryptic,0.5,0.0,0.03571428571428571,0.047619047619047616,0.3392857142857143,0.03571428571428571,3,0.13763985,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
43,English-French,Peril,Péril,ˈpɛrəl,peʀi,Peril,Peril,0.8333333333333334,0.2,0.25,0.2833333333333333,2.125,0.26666666666666666,1,-1.0165993,0.6763153076171875,0.7244836688041687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
44,Finnish-Swedish,letargia,letargi,letɑrɡiɑ,leːtɐrjiː,lethargy,lethargic,0.4444444444444444,0.25,0.1484375,0.16666666666666666,1.640625,0.1640625,1,-1.9896535,0.7881927490234375,0.8334411978721619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
45,Finnish-Swedish,appelsiini,apelsin,ɑppelsiːni,ɑːpɛlsiːn,orange,orange,0.3,0.222222222222222,0.208333333333333,0.231481481481482,1.69444444444444,0.231481481481482,3,2.3943112,0.8301447629928589,0.7310215830802917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
46,Finnish-Swedish,tuuma,tom,tuːmɑ,tuːm,nuclear,tom,0.2,0.25,0.21875,0.25,1.8125,0.25,3,1.0708648,0.8202718496322632,0.798087477684021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
47,Finnish-Swedish,flikka,flik,flikkɑ,fliːk,flick,tab,0.33333333333333304,0.33333333333333304,0.30208333333333304,0.340277777777778,2.5,0.340277777777778,2,-0.6100293000000001,0.7158299088478088,0.6646148562431335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
48,Finnish-Swedish,fööni,bön,føːni,bøːn,hair dryer,prayer,0.4,0.25,0.25,0.28125,2.15625,0.27604166666666696,3,1.238644,0.877277672290802,0.6883751153945923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
49,Finnish-Swedish,rästi,rast,ræsti,rɐst,well,case,0.4,0.2,0.19583333333333305,0.21666666666666695,1.65,0.21666666666666695,2,-0.6838685,0.8021852374076843,0.4005428552627564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
50,Finnish-Swedish,Despootti,Despot,despoːtti,dɛspuːt,Despot,Despot,0.4444444444444444,0.25,0.2421875,0.265625,1.96875,0.265625,3,0.40217695,0.8057290315628052,0.7392460703849792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
51,Finnish-Swedish,kolosaali,kolossal,kolosɑːli,kuːlɔsɑːl,colossal,colossal,0.4444444444444444,0.125,0.1328125,0.14583333333333334,1.125,0.14583333333333334,2,-0.6823318,0.8275333046913147,0.5336732268333435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
52,Finnish-Swedish,koksi,köksö,koksi,ɕœksøː,coke,kitchen island,0.666666666666667,0.0,0.0791666666666667,0.0833333333333333,0.975,0.0791666666666667,2,1.7122438000000002,0.8535010814666748,0.6615731716156006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
53,Finnish-Swedish,tahti,knapp,tɑɦti,knɐp,pace,knapp,1.0,1.0,0.3458333333333333,0.4,4.625,0.3666666666666665,5,3.3324809999999996,0.9172243475914,0.7432602047920227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
54,Finnish-Swedish,perverssi,perverst,perʋerssi,pɛrvɛrst,perverted,pervert,0.5555555555555556,0.2222222222222222,0.13425925925925927,0.1574074074074074,1.5416666666666667,0.14583333333333334,2,3.7011629999999998,0.6608597040176392,0.5723026990890503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
55,Finnish-Swedish,gimma,gamma,ɡimmɑ,ɡɐmɑː,gimma,gamma,0.6,0.2,0.20416666666666694,0.225,1.75,0.225,1,-2.8166735000000003,0.8666620850563049,0.6269555687904358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
56,Finnish-Swedish,kiulu,kilo,kiulu,ɕiːluː,kiulu,kilo,0.5,0.2,0.23333333333333306,0.258333333333333,2.175,0.254166666666667,2,2.7408050999999998,0.7410388588905334,0.5210965275764465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
57,Finnish-Swedish,Impotentti,Impotent,impotentti,ɪmpuːtɛnt,Impotent,Impotent,0.6,0.2,0.20208333333333334,0.2208333333333333,1.65,0.2208333333333333,2,-0.91349965,0.7721791863441467,0.6701227426528931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
58,Finnish-Swedish,ruljanssi,rojalism,ruljɑnssi,ruːjɑːlɪsm,rigmarole,rojalism,0.5,0.444444444444444,0.19212962962963,0.21296296296296305,2.76388888888889,0.201388888888889,5,3.6909444,0.8313213586807251,0.7406018376350403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
59,Finnish-Swedish,ministeri,ministär,ministeri,miːnɪstɛːr,ministry,ministry,0.5,0.111111111111111,0.118055555555556,0.12962962962963,0.972222222222222,0.12962962962963,2,10.698812,0.8756204843521118,0.5962918996810913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
60,Finnish-Swedish,Demoni,Demon,demoni,deːmuːn,Demons,Demon,0.5714285714285714,0.16666666666666666,0.17708333333333334,0.19444444444444445,1.5416666666666667,0.19444444444444445,1,3.5842044,0.8541222214698792,0.6708838939666748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
61,Finnish-Swedish,graavi,kram,krɑːʋi,krɑːm,graavi,hug,0.33333333333333304,0.4,0.22083333333333305,0.258333333333333,2.35,0.24166666666666695,4,2.8612325000000003,0.7765890955924988,0.8035845160484314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
62,Finnish-Swedish,ööga,ega,øːɡɑ,eːɡɑː,at night,has,0.4,0.0,0.0277777777777778,0.0277777777777778,0.33333333333333304,0.0277777777777778,2,0.6862125,0.7961313724517822,0.6513769626617432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
63,Finnish-Swedish,bönde,plätt,bønde,plɛt,in the way,plate,1.0,0.6,0.30416666666666664,0.35,4.05,0.325,5,1.4339982,0.8171412944793701,0.5954177975654602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
64,Finnish-Swedish,revyy,stava,reʋyː,stɑːvɑː,roaring,stood,0.8571428571428571,0.6,0.32916666666666666,0.3916666666666667,4.025,0.3458333333333333,5,3.8679392,0.8673748970031738,0.6288601756095886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
65,Kazakh-Russian,тофу,тога,tofw,toɡa,tofu,that,0.5,0.5,0.140625,0.15625,2.0625,0.140625,2,-1.6475933999999997,0.7159312963485718,0.6606124043464661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
66,Kazakh-Russian,реагент,регент,rjeɑɡjent,rʲeɡent,reagent,regent,0.33333333333333304,0.33333333333333304,0.300925925925926,0.342592592592593,2.47222222222222,0.33796296296296297,1,0.5162521999999999,0.801336407661438,0.5744407176971436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
67,Kazakh-Russian,министр,магистр,mijnijstr,maɡistr,minister,master,0.444444444444444,0.33333333333333304,0.229166666666667,0.25,2.23611111111111,0.25,2,-0.46864635,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
68,Kazakh-Russian,оганесон,Оганесян,oɡɑnjeson,oɡanesʲan,oganeson,Hovhannisyan,0.444444444444444,0.111111111111111,0.125,0.138888888888889,1.11111111111111,0.136574074074074,2,-0.7631272,0.7622174620628357,0.6234532594680786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
69,Kazakh-Russian,монография,моногамия,monoɡrɑfijjɑ,monoɡamʲia,monograph,monogamy,0.5,0.33333333333333304,0.248263888888889,0.284722222222222,2.3020833333333304,0.279513888888889,2,4.403677,0.7415101528167725,0.685504674911499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
70,Kazakh-Russian,манго,манга,mɑnɡo,manɡa,mango,manga,0.4,0.0,0.0375,0.04166666666666671,0.45,0.0375,1,3.124416,0.8010387420654297,0.6984496712684631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
71,Azerbaijani-Arabic,təsvir,تسار,tæsvɪr,tsaːr,described,tsar,0.5,0.3333333333333333,0.3298611111111111,0.3611111111111111,2.708333333333333,0.3611111111111111,6,0.6718867,0.7770928144454956,0.595426082611084,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
72,Azerbaijani-Arabic,kəlbətin,كلبتان,kælbætɪn,klbtaːn,pliers,two dogs,0.5,0.25,0.2447916666666667,0.2708333333333333,2.03125,0.2708333333333333,8,3.232732,0.8132621645927429,0.5258429646492004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
73,Azerbaijani-Arabic,əmlak,إمساك,æmlɑk,aٕmsaːk,property,Constipation,0.7142857142857143,0.2,0.04583333333333334,0.05,0.8,0.04583333333333334,5,0.02008288,0.9255248308181764,0.6830983161926271,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
74,Azerbaijani-Arabic,məşhur,مشهور,mæʃhur,mʃhuːr,popular,,0.3333333333333333,0.16666666666666666,0.15625,0.17361111111111113,1.2916666666666667,0.17361111111111113,6,2.3915946,0.8788551092147827,0.5958386063575745,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
75,Azerbaijani-Arabic,Müəssisə,مخاطرة,myæssɪsæ,mxaːtˤrt,Enterprise,risk,0.875,0.5,0.3125,0.3541666666666667,3.671875,0.33854166666666663,8,1.6099940000000001,0.7798292636871338,0.6211720705032349,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
76,Azerbaijani-Arabic,təslim,تسليم,tæslɪm,tsliːm,surrender,Delivery,0.5,0.16666666666666666,0.16319444444444445,0.18055555555555555,1.3333333333333333,0.18055555555555555,6,2.6603152999999997,0.8394736051559448,0.6881810426712036,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
77,Azerbaijani-Arabic,mərasim,بَلَاغَة,mærɑsɪm,bَlَaːɣَt,ceremony,eloquence,1.0,0.7142857142857143,0.36607142857142855,0.4166666666666666,3.7142857142857135,0.3928571428571429,8,2.5487268,0.702252984046936,0.6472043991088867,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
78,Azerbaijani-Arabic,məğlub,نُقْصَان,mæɣlub,nُqْsˤَaːn,defeated,decrease,1.0,0.6666666666666666,0.2951388888888889,0.3194444444444444,3.4166666666666665,0.3125,8,2.0723066,0.8584559559822083,0.6796984076499939,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
